Timestamp,Total_Up_Reserve
1871,2265.35
1872,2158.7
1873,2069.22
1874,2025.92
1875,2007.77
1876,2004.08
1877,2012.93
1878,2070.75
1879,2232.05
1880,2365.45
1881,2432.05
1882,2485.76
1883,2540.65
1884,2546.57
1885,2536.04
1886,2531.54
1887,2515.02
1888,2491.81
1889,2466.41
1890,2421.05
1891,2380.35
1892,2372.41
1893,2364.98
1894,2328.36
1895,2250.79
1896,2151.53
1897,2051.51
1898,2012.34
1899,1997.12
1900,1995.1
1901,2004.4
1902,2063.22
1903,2224.19
1904,2382.62
1905,2444.56
1906,2497.03
1907,2534.26
1908,2534.58
1909,2524.33
1910,2514.07
1911,2495.4
1912,2484.78
1913,2455.68
1914,2431.71
1915,2398.31
1916,2375.89
1917,2345.52
1918,2299.23
1919,2208.96
1920,2110.67
1921,2024.4
1922,1982.2
1923,1963.69
1924,1957.85
1925,1962.6
1926,2008.69
1927,2140.66
1928,2240.67
1929,2319.02
1930,2393.71
1931,2468.76
1932,2494.36
1933,2496.57
1934,2493.24
1935,2477.54
1936,2459.83
1937,2428.94
1938,2384.48
1939,2354.39
1940,2357.11
1941,2354.89
1942,2311.98
1943,2220.28
1944,2120.06
1945,2041.65
1946,1999.81
1947,1981.23
1948,1977.34
1949,1983.0
1950,2030.46
1951,2174.6
1952,2298.8
1953,2377.29
1954,2449.45
1955,2509.84
1956,2522.64
1957,2517.49
1958,2505.6
1959,2487.86
1960,2466.6
1961,2442.42
1962,2400.92
1963,2352.25
1964,2339.02
1965,2332.45
1966,2299.94
1967,2211.32
1968,2111.19
1969,2024.43
1970,1982.37
1971,1963.23
1972,1959.04
1973,1965.33
1974,2012.45
1975,2153.76
1976,2280.68
1977,2349.22
1978,2420.8
1979,2485.45
1980,2492.9
1981,2485.04
1982,2471.74
1983,2447.21
1984,2428.36
1985,2391.98
1986,2341.62
1987,2294.62
1988,2281.31
1989,2277.05
1990,2255.5
1991,2179.96
1992,2087.98
1993,2012.53
1994,1971.89
1995,1952.91
1996,1947.8
1997,1956.08
1998,2006.33
1999,2148.48
2000,2246.79
2001,2319.99
2002,2379.0
2003,2453.19
2004,2477.5
2005,2485.13
2006,2480.76
2007,2460.87
2008,2431.96
2009,2360.9
2010,2286.7
2011,2240.91
2012,2229.14
2013,2226.06
2014,2208.54
2015,2157.35
2016,2077.66
2017,2013.27
2018,1976.32
2019,1958.86
2020,1957.26
2021,1974.52
2022,2043.26
2023,2175.02
2024,2269.79
2025,2341.31
2026,2408.51
2027,2464.68
2028,2484.16
2029,2505.99
2030,2505.64
2031,2488.56
2032,2466.65
2033,2407.59
2034,2342.8
2035,2304.87
2036,2295.69
2037,2286.98
2038,2254.48
2039,2177.88
2040,2090.06
2041,2018.95
2042,1983.12
2043,1967.19
2044,1966.52
2045,1991.65
2046,2080.0
2047,2223.14
2048,2314.6
2049,2377.74
2050,2425.42
2051,2497.93
2052,2520.3
2053,2520.34
2054,2511.44
2055,2489.3
2056,2462.16
2057,2424.99
2058,2356.29
2059,2303.73
2060,2279.76
2061,2262.04
2062,2222.63
2063,2130.88
2064,2041.49
2065,1975.98
2066,1943.33
2067,1928.26
2068,1931.02
2069,1958.96
2070,2050.47
2071,2169.13
2072,2238.2
2073,2303.87
2074,2365.03
2075,2433.95
2076,2450.62
2077,2455.13
2078,2442.47
2079,2420.86
2080,2404.81
2081,2384.49
2082,2356.1
2083,2323.58
2084,2316.83
2085,2297.43
2086,2225.09
2087,2130.09
2088,2042.03
2089,1980.33
2090,1952.03
2091,1939.16
2092,1943.87
2093,1984.35
2094,2109.84
2095,2277.21
2096,2373.74
2097,2425.92
2098,2464.89
2099,2484.91
2100,2477.98
2101,2475.52
2102,2462.13
2103,2456.49
2104,2441.66
2105,2430.21
2106,2392.88
2107,2344.85
2108,2319.06
2109,2276.92
2110,2191.9
2111,2097.8
2112,2025.82
2113,1981.55
2114,1956.49
2115,1945.03
2116,1949.32
2117,1992.14
2118,2120.14
2119,2230.72
2120,2282.81
2121,2336.63
2122,2405.44
2123,2476.19
2124,2483.38
2125,2480.26
2126,2457.9
2127,2444.39
2128,2421.04
2129,2397.07
2130,2351.16
2131,2305.19
2132,2284.78
2133,2258.94
2134,2180.98
2135,2087.31
2136,2017.83
2137,1971.9
2138,1949.75
2139,1942.08
2140,1947.12
2141,1993.47
2142,2133.62
2143,2275.26
2144,2318.95
2145,2369.0
2146,2431.1
2147,2456.69
2148,2455.01
2149,2454.08
2150,2441.24
2151,2427.55
2152,2413.96
2153,2391.19
2154,2338.24
2155,2281.24
2156,2256.26
2157,2238.56
2158,2163.11
2159,2070.36
2160,1990.14
2161,1949.76
2162,1929.29
2163,1922.75
2164,1926.54
2165,1971.82
2166,2103.61
2167,2218.35
2168,2274.47
2169,2326.79
2170,2382.31
2171,2406.73
2172,2413.45
2173,2421.55
2174,2418.69
2175,2413.68
2176,2407.72
2177,2402.47
2178,2369.49
2179,2343.51
2180,2319.89
2181,2277.47
2182,2194.56
2183,2095.77
2184,2018.85
2185,1976.91
2186,1958.27
2187,1954.99
2188,1962.93
2189,2016.06
2190,2169.25
2191,2332.86
2192,2387.51
2193,2432.47
2194,2480.43
2195,2495.77
2196,2481.44
2197,2474.45
2198,2456.95
2199,2446.34
2200,2431.33
2201,2412.19
2202,2370.04
2203,2330.26
2204,2303.95
2205,2260.62
2206,2177.77
2207,2080.63
2208,2003.69
2209,1959.8
2210,1941.33
2211,1935.61
2212,1941.9
2213,1989.24
2214,2126.75
2215,2257.72
2216,2307.85
2217,2353.4
2218,2413.45
2219,2436.45
2220,2431.86
2221,2426.8
2222,2418.14
2223,2409.78
2224,2394.85
2225,2375.34
2226,2313.86
2227,2253.06
2228,2223.83
2229,2206.94
2230,2134.26
2231,2046.59
2232,1979.74
2233,1940.13
2234,1922.57
2235,1918.48
2236,1926.16
2237,1972.4
2238,2101.03
2239,2230.59
2240,2303.04
2241,2358.85
2242,2435.15
2243,2466.34
2244,2468.28
2245,2469.53
2246,2454.47
2247,2447.14
2248,2449.32
2249,2442.62
2250,2406.8
2251,2372.61
2252,2330.25
2253,2267.27
2254,2178.43
2255,2075.64
2256,1991.0
2257,1947.97
2258,1927.3
2259,1921.85
2260,1929.96
2261,1978.36
2262,2112.26
2263,2258.17
2264,2329.92
2265,2375.68
2266,2428.16
2267,2441.8
2268,2417.74
2269,2411.81
2270,2391.94
2271,2396.78
2272,2394.14
2273,2400.69
2274,2368.23
2275,2333.28
2276,2293.76
2277,2236.84
2278,2154.4
2279,2058.53
2280,1971.63
2281,1932.42
2282,1914.36
2283,1907.41
2284,1910.45
2285,1953.63
2286,2083.89
2287,2233.36
2288,2314.48
2289,2356.11
2290,2399.6
2291,2422.23
2292,2403.5
2293,2382.96
2294,2367.56
2295,2372.06
2296,2371.15
2297,2368.31
2298,2317.53
2299,2270.74
2300,2228.86
2301,2173.12
2302,2097.9
2303,2013.0
2304,1952.2
2305,1913.81
2306,1897.46
2307,1892.66
2308,1896.58
2309,1937.04
2310,2055.97
2311,2195.34
2312,2264.54
2313,2311.72
2314,2351.97
2315,2373.67
2316,2367.09
2317,2351.15
2318,2324.56
2319,2323.06
2320,2312.97
2321,2310.29
2322,2277.44
2323,2237.97
2324,2203.52
2325,2161.66
2326,2093.0
2327,2010.62
2328,1952.97
2329,1917.35
2330,1901.94
2331,1897.98
2332,1905.74
2333,1951.97
2334,2079.7
2335,2221.11
2336,2289.27
2337,2344.42
2338,2400.32
2339,2420.75
2340,2411.21
2341,2411.34
2342,2393.56
2343,2387.95
2344,2373.03
2345,2350.32
2346,2297.9
2347,2236.99
2348,2202.83
2349,2174.58
2350,2104.5
2351,2019.12
2352,1945.48
2353,1906.59
2354,1889.36
2355,1882.93
2356,1888.01
2357,1931.76
2358,2059.27
2359,2208.43
2360,2278.6
2361,2333.25
2362,2382.77
2363,2402.21
2364,2400.17
2365,2391.68
2366,2363.26
2367,2359.06
2368,2353.77
2369,2345.28
2370,2304.25
2371,2260.89
2372,2224.5
2373,2173.35
2374,2099.83
2375,2013.94
2376,1947.38
2377,1909.64
2378,1895.08
2379,1890.76
2380,1895.42
2381,1939.86
2382,2067.82
2383,2205.96
2384,2278.08
2385,2329.06
2386,2398.07
2387,2430.57
2388,2420.93
2389,2411.5
2390,2390.92
2391,2378.93
2392,2372.31
2393,2358.33
2394,2309.01
2395,2267.52
2396,2231.5
2397,2179.08
2398,2103.48
2399,2012.78
2400,1939.59
2401,1901.53
2402,1884.9
2403,1878.38
2404,1882.72
2405,1927.27
2406,2058.08
2407,2211.47
2408,2291.86
2409,2335.55
2410,2377.67
2411,2394.04
2412,2381.13
2413,2358.75
2414,2336.05
2415,2327.09
2416,2323.64
2417,2326.76
2418,2289.67
2419,2245.13
2420,2207.33
2421,2154.17
2422,2083.88
2423,2000.97
2424,1937.06
2425,1902.28
2426,1886.35
2427,1881.6
2428,1887.47
2429,1932.17
2430,2057.47
2431,2202.41
2432,2281.47
2433,2339.37
2434,2396.44
2435,2426.82
2436,2416.69
2437,2400.07
2438,2380.46
2439,2373.15
2440,2365.21
2441,2357.77
2442,2315.0
2443,2272.81
2444,2224.88
2445,2167.86
2446,2094.05
2447,2008.83
2448,1952.85
2449,1918.66
2450,1900.96
2451,1895.01
2452,1899.78
2453,1942.29
2454,2065.88
2455,2199.78
2456,2278.99
2457,2341.4
2458,2386.16
2459,2407.64
2460,2392.88
2461,2381.57
2462,2355.07
2463,2351.2
2464,2349.26
2465,2345.77
2466,2312.34
2467,2269.72
2468,2226.39
2469,2168.3
2470,2093.74
2471,2009.06
2472,1941.0
2473,1906.12
2474,1889.58
2475,1883.1
2476,1886.13
2477,1926.15
2478,2045.29
2479,2170.36
2480,2239.49
2481,2297.48
2482,2367.84
2483,2394.22
2484,2392.16
2485,2392.04
2486,2370.61
2487,2362.78
2488,2349.51
2489,2329.88
2490,2283.94
2491,2214.95
2492,2168.45
2493,2131.45
2494,2075.62
2495,1993.84
2496,1924.6
2497,1890.5
2498,1875.68
2499,1872.7
2500,1877.72
2501,1919.81
2502,2044.53
2503,2177.98
2504,2256.58
2505,2324.89
2506,2388.83
2507,2404.39
2508,2385.61
2509,2357.75
2510,2332.36
2511,2336.55
2512,2337.95
2513,2345.0
2514,2305.26
2515,2260.22
2516,2214.69
2517,2163.56
2518,2092.77
2519,2008.29
2520,1939.21
2521,1900.0
2522,1882.86
2523,1877.5
2524,1881.32
2525,1922.7
2526,2043.78
2527,2172.22
2528,2241.96
2529,2302.38
2530,2371.77
2531,2405.26
2532,2398.2
2533,2385.67
2534,2371.06
2535,2362.86
2536,2357.78
2537,2352.49
2538,2298.74
2539,2234.83
2540,2180.29
2541,2138.34
2542,2076.3
2543,1995.8
2544,1928.0
2545,1887.91
2546,1870.35
2547,1865.56
2548,1871.62
2549,1913.83
2550,2042.01
2551,2194.96
2552,2278.17
2553,2333.45
2554,2374.02
2555,2374.88
2556,2355.3
2557,2329.02
2558,2293.66
2559,2285.03
2560,2292.94
2561,2314.5
2562,2292.62
2563,2245.53
2564,2193.44
2565,2138.21
2566,2067.7
2567,1983.1
2568,1916.62
2569,1880.4
2570,1864.69
2571,1859.24
2572,1864.29
2573,1906.11
2574,2030.22
2575,2172.36
2576,2255.5
2577,2309.33
2578,2345.59
2579,2342.83
2580,2323.35
2581,2304.44
2582,2274.53
2583,2270.03
2584,2276.44
2585,2298.86
2586,2276.46
2587,2231.14
2588,2175.59
2589,2119.72
2590,2049.06
2591,1968.05
2592,1901.68
2593,1868.4
2594,1853.66
2595,1850.18
2596,1854.74
2597,1894.89
2598,2014.1
2599,2157.28
2600,2238.95
2601,2288.11
2602,2328.7
2603,2327.79
2604,2315.26
2605,2293.19
2606,2267.57
2607,2257.02
2608,2261.1
2609,2281.7
2610,2255.91
2611,2213.0
2612,2158.2
2613,2100.55
2614,2032.25
2615,1953.33
2616,1881.79
2617,1847.21
2618,1831.74
2619,1825.45
2620,1829.61
2621,1863.06
2622,1962.37
2623,2077.06
2624,2145.23
2625,2216.19
2626,2267.47
2627,2283.17
2628,2265.21
2629,2253.91
2630,2235.61
2631,2232.43
2632,2228.34
2633,2226.86
2634,2188.85
2635,2128.96
2636,2068.87
2637,2034.45
2638,1985.44
2639,1921.26
2640,1865.05
2641,1831.07
2642,1814.23
2643,1808.3
2644,1812.38
2645,1851.66
2646,1952.39
2647,2078.79
2648,2155.32
2649,2213.42
2650,2262.67
2651,2274.53
2652,2256.17
2653,2229.1
2654,2210.99
2655,2208.38
2656,2214.35
2657,2222.97
2658,2186.56
2659,2136.35
2660,2087.96
2661,2043.48
2662,1988.31
2663,1920.81
2664,1864.31
2665,1819.03
2666,1802.75
2667,1797.83
2668,1801.92
2669,1842.74
2670,1955.09
2671,2082.44
2672,2152.81
2673,2214.27
2674,2259.77
2675,2267.41
2676,2247.19
2677,2235.61
2678,2217.19
2679,2210.3
2680,2204.06
2681,2208.91
2682,2174.5
2683,2127.97
2684,2083.98
2685,2045.05
2686,1992.08
2687,1921.05
2688,1854.9
2689,1801.95
2690,1785.68
2691,1780.78
2692,1785.62
2693,1829.7
2694,1959.38
2695,2092.01
2696,2162.41
2697,2206.73
2698,2246.63
2699,2248.72
2700,2230.72
2701,2212.29
2702,2188.93
2703,2175.04
2704,2180.34
2705,2193.48
2706,2166.81
2707,2122.9
2708,2078.84
2709,2031.77
2710,1972.19
2711,1899.72
2712,1833.81
2713,1780.82
2714,1763.91
2715,1757.52
2716,1760.53
2717,1798.56
2718,1915.94
2719,2048.83
2720,2123.4
2721,2181.5
2722,2228.03
2723,2238.43
2724,2224.99
2725,2206.92
2726,2185.62
2727,2173.44
2728,2164.73
2729,2172.09
2730,2146.39
2731,2109.25
2732,2069.57
2733,2028.24
2734,1969.97
2735,1886.22
2736,1816.94
2737,1764.16
2738,1748.22
2739,1743.85
2740,1748.14
2741,1786.16
2742,1901.97
2743,2045.48
2744,2115.56
2745,2164.5
2746,2209.66
2747,2226.63
2748,2216.96
2749,2197.93
2750,2174.08
2751,2162.04
2752,2159.01
2753,2169.12
2754,2145.24
2755,2103.99
2756,2058.27
2757,2008.32
2758,1941.67
2759,1859.76
2760,1786.14
2761,1722.16
2762,1707.11
2763,1703.37
2764,1707.53
2765,1745.27
2766,1859.77
2767,1999.73
2768,2079.17
2769,2128.85
2770,2167.81
2771,2178.72
2772,2164.49
2773,2144.38
2774,2120.81
2775,2111.33
2776,2114.91
2777,2121.2
2778,2096.81
2779,2055.33
2780,2009.1
2781,1961.62
2782,1897.98
2783,1819.47
2784,1755.26
2785,1713.43
2786,1701.4
2787,1696.97
2788,1700.49
2789,1733.43
2790,1844.07
2791,1986.99
2792,2067.56
2793,2118.28
2794,2159.17
2795,2160.11
2796,2136.56
2797,2102.21
2798,2075.76
2799,2068.24
2800,2072.42
2801,2096.49
2802,2080.83
2803,2044.81
2804,1995.35
2805,1942.45
2806,1876.74
2807,1799.35
2808,1732.25
2809,1706.2
2810,1696.44
2811,1693.7
2812,1698.55
2813,1731.35
2814,1828.7
2815,1970.06
2816,2051.04
2817,2099.17
2818,2134.97
2819,2134.14
2820,2111.59
2821,2083.69
2822,2057.29
2823,2049.75
2824,2057.15
2825,2080.85
2826,2066.59
2827,2036.01
2828,1991.49
2829,1940.45
2830,1870.84
2831,1785.72
2832,1732.52
2833,1701.81
2834,1690.43
2835,1688.53
2836,1695.12
2837,1734.83
2838,1848.58
2839,2007.74
2840,2088.66
2841,2127.27
2842,2146.63
2843,2128.96
2844,2094.73
2845,2053.34
2846,2024.52
2847,2025.29
2848,2044.88
2849,2078.35
2850,2070.96
2851,2042.13
2852,1996.6
2853,1942.79
2854,1872.28
2855,1791.97
2856,1734.14
2857,1703.27
2858,1692.99
2859,1691.79
2860,1697.87
2861,1734.6
2862,1838.93
2863,1980.02
2864,2057.2
2865,2094.06
2866,2111.32
2867,2087.59
2868,2060.3
2869,2030.85
2870,2018.32
2871,2015.04
2872,2034.21
2873,2064.98
2874,2057.91
2875,2030.69
2876,1987.18
2877,1933.4
2878,1864.0
2879,1793.81
2880,1732.49
2881,1702.8
2882,1690.84
2883,1687.45
2884,1691.14
2885,1726.09
2886,1829.5
2887,1950.86
2888,2020.2
2889,2056.83
2890,2077.56
2891,2056.05
2892,2034.91
2893,2009.07
2894,1988.21
2895,1986.77
2896,1990.7
2897,2018.68
2898,2008.34
2899,1981.92
2900,1940.78
2901,1892.61
2902,1834.94
2903,1767.83
2904,1713.36
2905,1685.02
2906,1673.07
2907,1669.8
2908,1674.29
2909,1707.15
2910,1802.79
2911,1923.79
2912,1994.33
2913,2032.8
2914,2056.8
2915,2048.14
2916,2028.41
2917,2005.24
2918,1986.74
2919,1989.64
2920,1996.76
2921,2018.9
2922,1999.05
2923,1952.75
2924,1898.64
2925,1848.12
2926,1797.66
2927,1742.04
2928,1701.66
2929,1679.22
2930,1668.09
2931,1665.33
2932,1669.02
2933,1699.23
2934,1787.09
2935,1887.5
2936,1951.11
2937,2018.55
2938,2058.79
2939,2061.73
2940,2040.5
2941,2012.36
2942,1979.63
2943,1962.56
2944,1960.54
2945,1983.98
2946,1977.33
2947,1948.59
2948,1907.56
2949,1864.07
2950,1816.84
2951,1759.92
2952,1716.22
2953,1697.14
2954,1687.51
2955,1685.26
2956,1689.83
2957,1721.31
2958,1811.3
2959,1918.48
2960,1985.59
2961,2030.76
2962,2061.3
2963,2054.89
2964,2031.03
2965,1999.78
2966,1967.09
2967,1972.22
2968,1979.59
2969,2002.37
2970,1989.81
2971,1962.87
2972,1923.43
2973,1879.42
2974,1828.65
2975,1766.94
2976,1717.11
2977,1693.81
2978,1683.22
2979,1681.23
2980,1685.98
2981,1719.98
2982,1815.82
2983,1929.07
2984,1997.17
2985,2036.56
2986,2055.8
2987,2036.96
2988,2012.22
2989,1985.57
2990,1961.2
2991,1957.83
2992,1975.19
2993,2009.24
2994,2005.84
2995,1983.63
2996,1945.07
2997,1899.08
2998,1843.5
2999,1776.74
3000,1716.95
3001,1678.59
3002,1667.1
3003,1664.75
3004,1669.88
3005,1705.38
3006,1808.08
3007,1931.86
3008,1999.26
3009,2030.91
3010,2045.42
3011,2018.14
3012,1981.16
3013,1933.47
3014,1899.3
3015,1905.12
3016,1915.33
3017,1953.08
3018,1962.71
3019,1949.0
3020,1915.59
3021,1869.04
3022,1808.78
3023,1739.16
3024,1676.08
3025,1641.54
3026,1634.81
3027,1636.16
3028,1644.71
3029,1683.74
3030,1788.35
3031,1908.76
3032,1968.29
3033,1991.89
3034,2002.63
3035,1981.47
3036,1956.27
3037,1929.53
3038,1909.69
3039,1899.08
3040,1914.78
3041,1948.86
3042,1955.15
3043,1936.99
3044,1898.9
3045,1852.87
3046,1797.65
3047,1735.6
3048,1687.44
3049,1658.78
3050,1649.81
3051,1648.2
3052,1653.08
3053,1687.7
3054,1786.61
3055,1902.83
3056,1968.22
3057,1998.87
3058,2014.29
3059,1992.56
3060,1958.14
3061,1915.74
3062,1883.05
3063,1885.32
3064,1905.4
3065,1947.21
3066,1954.28
3067,1936.08
3068,1895.51
3069,1845.93
3070,1787.96
3071,1722.88
3072,1662.83
3073,1632.39
3074,1623.73
3075,1623.52
3076,1629.3
3077,1663.28
3078,1757.94
3079,1869.35
3080,1930.02
3081,1961.8
3082,1974.95
3083,1955.15
3084,1913.94
3085,1886.07
3086,1860.83
3087,1870.0
3088,1891.7
3089,1925.22
3090,1926.1
3091,1901.75
3092,1860.87
3093,1815.1
3094,1765.55
3095,1708.85
3096,1664.1
3097,1641.25
3098,1630.89
3099,1627.34
3100,1630.0
3101,1659.16
3102,1743.41
3103,1849.36
3104,1913.27
3105,1954.39
3106,1981.85
3107,1975.76
3108,1947.94
3109,1916.85
3110,1891.68
3111,1888.94
3112,1901.71
3113,1931.44
3114,1934.6
3115,1915.64
3116,1878.16
3117,1831.36
3118,1778.42
3119,1718.74
3120,1673.21
3121,1653.2
3122,1642.96
3123,1639.4
3124,1642.74
3125,1672.93
3126,1760.55
3127,1870.41
3128,1935.33
3129,1974.34
3130,2002.19
3131,1995.21
3132,1968.63
3133,1936.12
3134,1913.08
3135,1910.93
3136,1921.39
3137,1939.9
3138,1933.32
3139,1906.43
3140,1865.37
3141,1819.67
3142,1768.47
3143,1707.99
3144,1661.81
3145,1644.12
3146,1634.56
3147,1634.2
3148,1640.68
3149,1673.51
3150,1763.65
3151,1872.29
3152,1935.1
3153,1972.47
3154,1996.38
3155,1989.3
3156,1973.01
3157,1943.56
3158,1920.9
3159,1916.19
3160,1929.24
3161,1946.63
3162,1940.08
3163,1915.55
3164,1873.54
3165,1828.96
3166,1779.73
3167,1723.4
3168,1678.74
3169,1662.08
3170,1653.78
3171,1651.93
3172,1656.53
3173,1687.08
3174,1775.21
3175,1880.39
3176,1944.13
3177,1982.38
3178,2006.65
3179,1992.21
3180,1952.05
3181,1917.92
3182,1903.25
3183,1905.29
3184,1923.45
3185,1952.51
3186,1946.64
3187,1918.71
3188,1874.81
3189,1828.72
3190,1780.6
3191,1722.53
3192,1674.08
3193,1654.02
3194,1643.1
3195,1640.0
3196,1644.81
3197,1676.3
3198,1766.98
3199,1879.96
3200,1950.49
3201,1985.84
3202,2003.94
3203,1990.03
3204,1958.78
3205,1930.37
3206,1907.47
3207,1910.77
3208,1921.22
3209,1953.48
3210,1954.32
3211,1929.76
3212,1885.45
3213,1835.36
3214,1781.93
3215,1721.91
3216,1674.19
3217,1651.03
3218,1640.64
3219,1637.5
3220,1640.91
3221,1670.22
3222,1762.99
3223,1873.01
3224,1934.26
3225,1965.83
3226,1977.95
3227,1955.51
3228,1926.8
3229,1893.64
3230,1881.39
3231,1878.65
3232,1897.67
3233,1930.73
3234,1937.09
3235,1918.11
3236,1879.47
3237,1832.36
3238,1781.49
3239,1724.08
3240,1676.8
3241,1650.08
3242,1640.05
3243,1637.51
3244,1640.96
3245,1670.71
3246,1759.47
3247,1866.49
3248,1930.05
3249,1960.16
3250,1976.55
3251,1962.95
3252,1941.43
3253,1916.24
3254,1893.52
3255,1892.21
3256,1904.49
3257,1925.19
3258,1921.23
3259,1901.03
3260,1862.06
3261,1818.12
3262,1767.08
3263,1708.61
3264,1649.78
3265,1623.47
3266,1614.24
3267,1612.1
3268,1617.85
3269,1649.14
3270,1733.63
3271,1834.78
3272,1895.25
3273,1923.83
3274,1938.9
3275,1925.05
3276,1896.8
3277,1871.66
3278,1846.99
3279,1850.65
3280,1860.2
3281,1890.2
3282,1888.4
3283,1870.97
3284,1838.66
3285,1797.77
3286,1747.8
3287,1689.15
3288,1638.81
3289,1617.38
3290,1609.78
3291,1610.27
3292,1617.12
3293,1648.13
3294,1731.2
3295,1829.08
3296,1883.19
3297,1913.11
3298,1927.69
3299,1914.25
3300,1886.17
3301,1855.92
3302,1831.73
3303,1830.95
3304,1856.04
3305,1882.06
3306,1880.72
3307,1866.57
3308,1833.82
3309,1791.58
3310,1742.27
3311,1685.73
3312,1637.16
3313,1609.4
3314,1601.52
3315,1601.27
3316,1608.01
3317,1639.04
3318,1723.69
3319,1821.64
3320,1876.24
3321,1901.18
3322,1916.16
3323,1905.76
3324,1890.72
3325,1863.37
3326,1846.44
3327,1842.96
3328,1851.02
3329,1875.89
3330,1875.5
3331,1858.11
3332,1823.26
3333,1778.9
3334,1731.63
3335,1677.92
3336,1632.15
3337,1611.44
3338,1604.28
3339,1604.13
3340,1609.02
3341,1638.64
3342,1721.6
3343,1820.57
3344,1878.24
3345,1906.91
3346,1921.94
3347,1903.79
3348,1871.44
3349,1837.69
3350,1823.51
3351,1821.38
3352,1841.08
3353,1865.3
3354,1865.53
3355,1845.97
3356,1810.5
3357,1768.86
3358,1722.98
3359,1669.9
3360,1622.5
3361,1604.02
3362,1596.45
3363,1595.48
3364,1600.9
3365,1629.24
3366,1708.16
3367,1802.84
3368,1859.98
3369,1891.14
3370,1903.79
3371,1887.79
3372,1866.99
3373,1844.07
3374,1829.26
3375,1832.55
3376,1837.06
3377,1860.77
3378,1857.26
3379,1836.21
3380,1798.61
3381,1758.0
3382,1717.19
3383,1669.88
3384,1629.32
3385,1604.25
3386,1596.56
3387,1595.48
3388,1599.26
3389,1623.41
3390,1703.0
3391,1798.93
3392,1854.1
3393,1879.07
3394,1884.7
3395,1853.35
3396,1826.88
3397,1785.94
3398,1756.35
3399,1753.01
3400,1767.58
3401,1812.43
3402,1828.05
3403,1823.6
3404,1794.36
3405,1751.27
3406,1703.84
3407,1647.56
3408,1597.55
3409,1570.15
3410,1561.91
3411,1562.21
3412,1568.09
3413,1594.28
3414,1675.95
3415,1775.12
3416,1824.57
3417,1837.86
3418,1832.81
3419,1794.37
3420,1771.52
3421,1727.54
3422,1719.23
3423,1726.74
3424,1753.73
3425,1794.92
3426,1809.71
3427,1806.86
3428,1775.8
3429,1734.18
3430,1689.53
3431,1640.44
3432,1607.17
3433,1589.71
3434,1584.28
3435,1584.04
3436,1589.01
3437,1613.99
3438,1690.82
3439,1784.86
3440,1840.95
3441,1865.5
3442,1877.2
3443,1858.13
3444,1828.84
3445,1797.18
3446,1766.02
3447,1762.46
3448,1782.34
3449,1810.9
3450,1819.58
3451,1816.1
3452,1787.64
3453,1747.17
3454,1700.13
3455,1645.36
3456,1596.93
3457,1591.48
3458,1583.59
3459,1582.75
3460,1586.75
3461,1614.97
3462,1695.97
3463,1790.56
3464,1844.25
3465,1868.73
3466,1877.6
3467,1853.7
3468,1820.73
3469,1788.0
3470,1767.52
3471,1766.12
3472,1793.25
3473,1818.77
3474,1824.19
3475,1815.08
3476,1784.96
3477,1745.11
3478,1701.52
3479,1653.5
3480,1612.17
3481,1600.13
3482,1592.25
3483,1590.45
3484,1594.99
3485,1622.0
3486,1696.83
3487,1784.64
3488,1837.94
3489,1866.4
3490,1882.01
3491,1867.49
3492,1847.56
3493,1823.32
3494,1796.19
3495,1798.97
3496,1809.21
3497,1841.97
3498,1845.99
3499,1829.0
3500,1794.07
3501,1753.4
3502,1710.1
3503,1661.91
3504,1622.0
3505,1606.0
3506,1597.41
3507,1595.6
3508,1600.07
3509,1626.36
3510,1706.61
3511,1801.4
3512,1858.05
3513,1882.42
3514,1890.78
3515,1871.99
3516,1844.32
3517,1812.83
3518,1788.95
3519,1788.03
3520,1795.9
3521,1823.16
3522,1829.73
3523,1823.17
3524,1795.31
3525,1755.33
3526,1709.62
3527,1657.21
3528,1618.41
3529,1602.64
3530,1594.01
3531,1592.79
3532,1597.27
3533,1626.06
3534,1710.5
3535,1807.13
3536,1864.56
3537,1893.07
3538,1904.1
3539,1883.08
3540,1856.88
3541,1823.5
3542,1782.99
3543,1768.64
3544,1782.37
3545,1813.33
3546,1820.28
3547,1817.75
3548,1794.38
3549,1756.56
3550,1709.1
3551,1652.77
3552,1612.89
3553,1594.85
3554,1588.69
3555,1586.62
3556,1593.0
3557,1625.39
3558,1714.11
3559,1812.23
3560,1861.78
3561,1881.28
3562,1882.78
3563,1849.47
3564,1832.87
3565,1792.79
3566,1766.5
3567,1761.53
3568,1776.42
3569,1819.93
3570,1833.92
3571,1831.18
3572,1802.36
3573,1761.85
3574,1713.96
3575,1659.88
3576,1615.75
3577,1595.25
3578,1588.77
3579,1588.26
3580,1592.06
3581,1616.8
3582,1695.7
3583,1787.11
3584,1840.92
3585,1866.12
3586,1874.42
3587,1855.18
3588,1821.58
3589,1788.48
3590,1770.0
3591,1773.81
3592,1780.99
3593,1813.33
3594,1817.84
3595,1805.74
3596,1778.61
3597,1743.56
3598,1702.96
3599,1654.79
3600,1609.51
3601,1590.16
3602,1581.56
3603,1580.08
3604,1583.56
3605,1610.78
3606,1689.56
3607,1778.08
3608,1826.0
3609,1841.22
3610,1835.09
3611,1802.79
3612,1762.85
3613,1740.92
3614,1734.8
3615,1730.89
3616,1734.98
3617,1775.16
