Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
105,0.0,572.611,162.4868,271.1334,228.6555,54.2503,0.0,468.1445,131.6904
106,0.0,584.7632,167.1193,276.6578,234.416,56.6312,0.0,471.6921,130.2355
107,0.0,591.147,169.2432,279.9975,235.5973,58.1927,0.0,477.5314,134.7857
108,0.0,582.3783,164.0056,277.8768,232.8734,59.5199,0.0,480.0713,136.8062
109,0.0,571.643,161.8261,269.3998,228.7955,60.7544,0.0,478.3928,140.7503
110,0.0,560.8531,161.9186,269.4315,224.8781,62.634,0.0,474.002,141.1156
111,0.0,555.6372,161.1572,271.3729,224.3729,65.5946,0.0,470.7464,133.9793
112,0.0,550.5057,160.5463,272.1329,224.7861,72.4637,0.0,468.8007,126.7858
113,0.0,554.1855,159.7277,267.4694,227.5545,74.9712,0.0,470.7894,126.3985
114,0.0,554.9768,159.2044,265.5519,228.1692,77.5203,0.0,473.4466,133.4089
115,0.0,556.7475,159.2163,266.3244,227.6836,76.0341,0.0,471.6899,138.891
116,0.0,554.5594,160.786,267.3333,226.4363,74.5869,0.0,469.867,142.5595
117,0.0,542.0235,157.9247,264.2603,223.1093,69.9133,0.0,469.2534,144.503
118,0.0,521.5867,151.8781,257.7277,217.8509,65.0804,0.0,465.5138,136.2494
119,0.0,488.8245,141.8652,245.1161,208.2469,57.3427,0.0,459.5082,116.835
120,0.0,442.6785,125.2122,225.26,193.5087,47.6857,0.0,407.801,94.2351
121,0.0,402.7499,108.5005,208.2508,181.7154,37.724,0.0,364.2671,76.9284
122,0.0,375.7775,98.8379,195.0684,171.244,35.0844,0.0,342.4856,68.156
123,0.0,363.6702,93.5022,186.396,166.5297,30.3526,0.0,332.3907,64.3473
124,0.0,360.6697,91.4631,182.178,165.0979,25.4829,0.0,327.9237,64.3125
125,0.0,365.106,91.4544,183.0427,166.1895,23.5836,0.0,331.0917,67.1364
