Timestamp,Total_Down_Reserve
1871,2215.35
1872,2108.7
1873,2019.22
1874,1975.92
1875,1957.77
1876,1954.08
1877,1962.93
1878,2020.75
1879,2182.05
1880,2315.45
1881,2382.05
1882,2435.76
1883,2490.65
1884,2496.57
1885,2486.04
1886,2481.54
1887,2465.02
1888,2441.81
1889,2416.41
1890,2371.05
1891,2330.35
1892,2322.41
1893,2314.98
1894,2278.36
1895,2200.79
1896,2101.53
1897,2001.51
1898,1962.34
1899,1947.12
1900,1945.1
1901,1954.4
1902,2013.22
1903,2174.19
1904,2332.62
1905,2394.56
1906,2447.03
1907,2484.26
1908,2484.58
1909,2474.33
1910,2464.07
1911,2445.4
1912,2434.78
1913,2405.68
1914,2381.71
1915,2348.31
1916,2325.89
1917,2295.52
1918,2249.23
1919,2158.96
1920,2060.67
1921,1974.4
1922,1932.2
1923,1913.69
1924,1907.85
1925,1912.6
1926,1958.69
1927,2090.66
1928,2190.67
1929,2269.02
1930,2343.71
1931,2418.76
1932,2444.36
1933,2446.57
1934,2443.24
1935,2427.54
1936,2409.83
1937,2378.94
1938,2334.48
1939,2304.39
1940,2307.11
1941,2304.89
1942,2261.98
1943,2170.28
1944,2070.06
1945,1991.65
1946,1949.81
1947,1931.23
1948,1927.34
1949,1933.0
1950,1980.46
1951,2124.6
1952,2248.8
1953,2327.29
1954,2399.45
1955,2459.84
1956,2472.64
1957,2467.49
1958,2455.6
1959,2437.86
1960,2416.6
1961,2392.42
1962,2350.92
1963,2302.25
1964,2289.02
1965,2282.45
1966,2249.94
1967,2161.32
1968,2061.19
1969,1974.43
1970,1932.37
1971,1913.23
1972,1909.04
1973,1915.33
1974,1962.45
1975,2103.76
1976,2230.68
1977,2299.22
1978,2370.8
1979,2435.45
1980,2442.9
1981,2435.04
1982,2421.74
1983,2397.21
1984,2378.36
1985,2341.98
1986,2291.62
1987,2244.62
1988,2231.31
1989,2227.05
1990,2205.5
1991,2129.96
1992,2037.98
1993,1962.53
1994,1921.89
1995,1902.91
1996,1897.8
1997,1906.08
1998,1956.33
1999,2098.48
2000,2196.79
2001,2269.99
2002,2329.0
2003,2403.19
2004,2427.5
2005,2435.13
2006,2430.76
2007,2410.87
2008,2381.96
2009,2310.9
2010,2236.7
2011,2190.91
2012,2179.14
2013,2176.06
2014,2158.54
2015,2107.35
2016,2027.66
2017,1963.27
2018,1926.32
2019,1908.86
2020,1907.26
2021,1924.52
2022,1993.26
2023,2125.02
2024,2219.79
2025,2291.31
2026,2358.51
2027,2414.68
2028,2434.16
2029,2455.99
2030,2455.64
2031,2438.56
2032,2416.65
2033,2357.59
2034,2292.8
2035,2254.87
2036,2245.69
2037,2236.98
2038,2204.48
2039,2127.88
2040,2040.06
2041,1968.95
2042,1933.12
2043,1917.19
2044,1916.52
2045,1941.65
2046,2030.0
2047,2173.14
2048,2264.6
2049,2327.74
2050,2375.42
2051,2447.93
2052,2470.3
2053,2470.34
2054,2461.44
2055,2439.3
2056,2412.16
2057,2374.99
2058,2306.29
2059,2253.73
2060,2229.76
2061,2212.04
2062,2172.63
2063,2080.88
2064,1991.49
2065,1925.98
2066,1893.33
2067,1878.26
2068,1881.02
2069,1908.96
2070,2000.47
2071,2119.13
2072,2188.2
2073,2253.87
2074,2315.03
2075,2383.95
2076,2400.62
2077,2405.13
2078,2392.47
2079,2370.86
2080,2354.81
2081,2334.49
2082,2306.1
2083,2273.58
2084,2266.83
2085,2247.43
2086,2175.09
2087,2080.09
2088,1992.03
2089,1930.33
2090,1902.03
2091,1889.16
2092,1893.87
2093,1934.35
2094,2059.84
2095,2227.21
2096,2323.74
2097,2375.92
2098,2414.89
2099,2434.91
2100,2427.98
2101,2425.52
2102,2412.13
2103,2406.49
2104,2391.66
2105,2380.21
2106,2342.88
2107,2294.85
2108,2269.06
2109,2226.92
2110,2141.9
2111,2047.8
2112,1975.82
2113,1931.55
2114,1906.49
2115,1895.03
2116,1899.32
2117,1942.14
2118,2070.14
2119,2180.72
2120,2232.81
2121,2286.63
2122,2355.44
2123,2426.19
2124,2433.38
2125,2430.26
2126,2407.9
2127,2394.39
2128,2371.04
2129,2347.07
2130,2301.16
2131,2255.19
2132,2234.78
2133,2208.94
2134,2130.98
2135,2037.31
2136,1967.83
2137,1921.9
2138,1899.75
2139,1892.08
2140,1897.12
2141,1943.47
2142,2083.62
2143,2225.26
2144,2268.95
2145,2319.0
2146,2381.1
2147,2406.69
2148,2405.01
2149,2404.08
2150,2391.24
2151,2377.55
2152,2363.96
2153,2341.19
2154,2288.24
2155,2231.24
2156,2206.26
2157,2188.56
2158,2113.11
2159,2020.36
2160,1940.14
2161,1899.76
2162,1879.29
2163,1872.75
2164,1876.54
2165,1921.82
2166,2053.61
2167,2168.35
2168,2224.47
2169,2276.79
2170,2332.31
2171,2356.73
2172,2363.45
2173,2371.55
2174,2368.69
2175,2363.68
2176,2357.72
2177,2352.47
2178,2319.49
2179,2293.51
2180,2269.89
2181,2227.47
2182,2144.56
2183,2045.77
2184,1968.85
2185,1926.91
2186,1908.27
2187,1904.99
2188,1912.93
2189,1966.06
2190,2119.25
2191,2282.86
2192,2337.51
2193,2382.47
2194,2430.43
2195,2445.77
2196,2431.44
2197,2424.45
2198,2406.95
2199,2396.34
2200,2381.33
2201,2362.19
2202,2320.04
2203,2280.26
2204,2253.95
2205,2210.62
2206,2127.77
2207,2030.63
2208,1953.69
2209,1909.8
2210,1891.33
2211,1885.61
2212,1891.9
2213,1939.24
2214,2076.75
2215,2207.72
2216,2257.85
2217,2303.4
2218,2363.45
2219,2386.45
2220,2381.86
2221,2376.8
2222,2368.14
2223,2359.78
2224,2344.85
2225,2325.34
2226,2263.86
2227,2203.06
2228,2173.83
2229,2156.94
2230,2084.26
2231,1996.59
2232,1929.74
2233,1890.13
2234,1872.57
2235,1868.48
2236,1876.16
2237,1922.4
2238,2051.03
2239,2180.59
2240,2253.04
2241,2308.85
2242,2385.15
2243,2416.34
2244,2418.28
2245,2419.53
2246,2404.47
2247,2397.14
2248,2399.32
2249,2392.62
2250,2356.8
2251,2322.61
2252,2280.25
2253,2217.27
2254,2128.43
2255,2025.64
2256,1941.0
2257,1897.97
2258,1877.3
2259,1871.85
2260,1879.96
2261,1928.36
2262,2062.26
2263,2208.17
2264,2279.92
2265,2325.68
2266,2378.16
2267,2391.8
2268,2367.74
2269,2361.81
2270,2341.94
2271,2346.78
2272,2344.14
2273,2350.69
2274,2318.23
2275,2283.28
2276,2243.76
2277,2186.84
2278,2104.4
2279,2008.53
2280,1921.63
2281,1882.42
2282,1864.36
2283,1857.41
2284,1860.45
2285,1903.63
2286,2033.89
2287,2183.36
2288,2264.48
2289,2306.11
2290,2349.6
2291,2372.23
2292,2353.5
2293,2332.96
2294,2317.56
2295,2322.06
2296,2321.15
2297,2318.31
2298,2267.53
2299,2220.74
2300,2178.86
2301,2123.12
2302,2047.9
2303,1963.0
2304,1902.2
2305,1863.81
2306,1847.46
2307,1842.66
2308,1846.58
2309,1887.04
2310,2005.97
2311,2145.34
2312,2214.54
2313,2261.72
2314,2301.97
2315,2323.67
2316,2317.09
2317,2301.15
2318,2274.56
2319,2273.06
2320,2262.97
2321,2260.29
2322,2227.44
2323,2187.97
2324,2153.52
2325,2111.66
2326,2043.0
2327,1960.62
2328,1902.97
2329,1867.35
2330,1851.94
2331,1847.98
2332,1855.74
2333,1901.97
2334,2029.7
2335,2171.11
2336,2239.27
2337,2294.42
2338,2350.32
2339,2370.75
2340,2361.21
2341,2361.34
2342,2343.56
2343,2337.95
2344,2323.03
2345,2300.32
2346,2247.9
2347,2186.99
2348,2152.83
2349,2124.58
2350,2054.5
2351,1969.12
2352,1895.48
2353,1856.59
2354,1839.36
2355,1832.93
2356,1838.01
2357,1881.76
2358,2009.27
2359,2158.43
2360,2228.6
2361,2283.25
2362,2332.77
2363,2352.21
2364,2350.17
2365,2341.68
2366,2313.26
2367,2309.06
2368,2303.77
2369,2295.28
2370,2254.25
2371,2210.89
2372,2174.5
2373,2123.35
2374,2049.83
2375,1963.94
2376,1897.38
2377,1859.64
2378,1845.08
2379,1840.76
2380,1845.42
2381,1889.86
2382,2017.82
2383,2155.96
2384,2228.08
2385,2279.06
2386,2348.07
2387,2380.57
2388,2370.93
2389,2361.5
2390,2340.92
2391,2328.93
2392,2322.31
2393,2308.33
2394,2259.01
2395,2217.52
2396,2181.5
2397,2129.08
2398,2053.48
2399,1962.78
2400,1889.59
2401,1851.53
2402,1834.9
2403,1828.38
2404,1832.72
2405,1877.27
2406,2008.08
2407,2161.47
2408,2241.86
2409,2285.55
2410,2327.67
2411,2344.04
2412,2331.13
2413,2308.75
2414,2286.05
2415,2277.09
2416,2273.64
2417,2276.76
2418,2239.67
2419,2195.13
2420,2157.33
2421,2104.17
2422,2033.88
2423,1950.97
2424,1887.06
2425,1852.28
2426,1836.35
2427,1831.6
2428,1837.47
2429,1882.17
2430,2007.47
2431,2152.41
2432,2231.47
2433,2289.37
2434,2346.44
2435,2376.82
2436,2366.69
2437,2350.07
2438,2330.46
2439,2323.15
2440,2315.21
2441,2307.77
2442,2265.0
2443,2222.81
2444,2174.88
2445,2117.86
2446,2044.05
2447,1958.83
2448,1902.85
2449,1868.66
2450,1850.96
2451,1845.01
2452,1849.78
2453,1892.29
2454,2015.88
2455,2149.78
2456,2228.99
2457,2291.4
2458,2336.16
2459,2357.64
2460,2342.88
2461,2331.57
2462,2305.07
2463,2301.2
2464,2299.26
2465,2295.77
2466,2262.34
2467,2219.72
2468,2176.39
2469,2118.3
2470,2043.74
2471,1959.06
2472,1891.0
2473,1856.12
2474,1839.58
2475,1833.1
2476,1836.13
2477,1876.15
2478,1995.29
2479,2120.36
2480,2189.49
2481,2247.48
2482,2317.84
2483,2344.22
2484,2342.16
2485,2342.04
2486,2320.61
2487,2312.78
2488,2299.51
2489,2279.88
2490,2233.94
2491,2164.95
2492,2118.45
2493,2081.45
2494,2025.62
2495,1943.84
2496,1874.6
2497,1840.5
2498,1825.68
2499,1822.7
2500,1827.72
2501,1869.81
2502,1994.53
2503,2127.98
2504,2206.58
2505,2274.89
2506,2338.83
2507,2354.39
2508,2335.61
2509,2307.75
2510,2282.36
2511,2286.55
2512,2287.95
2513,2295.0
2514,2255.26
2515,2210.22
2516,2164.69
2517,2113.56
2518,2042.77
2519,1958.29
2520,1889.21
2521,1850.0
2522,1832.86
2523,1827.5
2524,1831.32
2525,1872.7
2526,1993.78
2527,2122.22
2528,2191.96
2529,2252.38
2530,2321.77
2531,2355.26
2532,2348.2
2533,2335.67
2534,2321.06
2535,2312.86
2536,2307.78
2537,2302.49
2538,2248.74
2539,2184.83
2540,2130.29
2541,2088.34
2542,2026.3
2543,1945.8
2544,1878.0
2545,1837.91
2546,1820.35
2547,1815.56
2548,1821.62
2549,1863.83
2550,1992.01
2551,2144.96
2552,2228.17
2553,2283.45
2554,2324.02
2555,2324.88
2556,2305.3
2557,2279.02
2558,2243.66
2559,2235.03
2560,2242.94
2561,2264.5
2562,2242.62
2563,2195.53
2564,2143.44
2565,2088.21
2566,2017.7
2567,1933.1
2568,1866.62
2569,1830.4
2570,1814.69
2571,1809.24
2572,1814.29
2573,1856.11
2574,1980.22
2575,2122.36
2576,2205.5
2577,2259.33
2578,2295.59
2579,2292.83
2580,2273.35
2581,2254.44
2582,2224.53
2583,2220.03
2584,2226.44
2585,2248.86
2586,2226.46
2587,2181.14
2588,2125.59
2589,2069.72
2590,1999.06
2591,1918.05
2592,1851.68
2593,1818.4
2594,1803.66
2595,1800.18
2596,1804.74
2597,1844.89
2598,1964.1
2599,2107.28
2600,2188.95
2601,2238.11
2602,2278.7
2603,2277.79
2604,2265.26
2605,2243.19
2606,2217.57
2607,2207.02
2608,2211.1
2609,2231.7
2610,2205.91
2611,2163.0
2612,2108.2
2613,2050.55
2614,1982.25
2615,1903.33
2616,1831.79
2617,1797.21
2618,1781.74
2619,1775.45
2620,1779.61
2621,1813.06
2622,1912.37
2623,2027.06
2624,2095.23
2625,2166.19
2626,2217.47
2627,2233.17
2628,2215.21
2629,2203.91
2630,2185.61
2631,2182.43
2632,2178.34
2633,2176.86
2634,2138.85
2635,2078.96
2636,2018.87
2637,1984.45
2638,1935.44
2639,1871.26
2640,1815.05
2641,1781.07
2642,1764.23
2643,1758.3
2644,1762.38
2645,1801.66
2646,1902.39
2647,2028.79
2648,2105.32
2649,2163.42
2650,2212.67
2651,2224.53
2652,2206.17
2653,2179.1
2654,2160.99
2655,2158.38
2656,2164.35
2657,2172.97
2658,2136.56
2659,2086.35
2660,2037.96
2661,1993.48
2662,1938.31
2663,1870.81
2664,1814.31
2665,1769.03
2666,1752.75
2667,1747.83
2668,1751.92
2669,1792.74
2670,1905.09
2671,2032.44
2672,2102.81
2673,2164.27
2674,2209.77
2675,2217.41
2676,2197.19
2677,2185.61
2678,2167.19
2679,2160.3
2680,2154.06
2681,2158.91
2682,2124.5
2683,2077.97
2684,2033.98
2685,1995.05
2686,1942.08
2687,1871.05
2688,1804.9
2689,1751.95
2690,1735.68
2691,1730.78
2692,1735.62
2693,1779.7
2694,1909.38
2695,2042.01
2696,2112.41
2697,2156.73
2698,2196.63
2699,2198.72
2700,2180.72
2701,2162.29
2702,2138.93
2703,2125.04
2704,2130.34
2705,2143.48
2706,2116.81
2707,2072.9
2708,2028.84
2709,1981.77
2710,1922.19
2711,1849.72
2712,1783.81
2713,1730.82
2714,1713.91
2715,1707.52
2716,1710.53
2717,1748.56
2718,1865.94
2719,1998.83
2720,2073.4
2721,2131.5
2722,2178.03
2723,2188.43
2724,2174.99
2725,2156.92
2726,2135.62
2727,2123.44
2728,2114.73
2729,2122.09
2730,2096.39
2731,2059.25
2732,2019.57
2733,1978.24
2734,1919.97
2735,1836.22
2736,1766.94
2737,1714.16
2738,1698.22
2739,1693.85
2740,1698.14
2741,1736.16
2742,1851.97
2743,1995.48
2744,2065.56
2745,2114.5
2746,2159.66
2747,2176.63
2748,2166.96
2749,2147.93
2750,2124.08
2751,2112.04
2752,2109.01
2753,2119.12
2754,2095.24
2755,2053.99
2756,2008.27
2757,1958.32
2758,1891.67
2759,1809.76
2760,1736.14
2761,1672.16
2762,1657.11
2763,1653.37
2764,1657.53
2765,1695.27
2766,1809.77
2767,1949.73
2768,2029.17
2769,2078.85
2770,2117.81
2771,2128.72
2772,2114.49
2773,2094.38
2774,2070.81
2775,2061.33
2776,2064.91
2777,2071.2
2778,2046.81
2779,2005.33
2780,1959.1
2781,1911.62
2782,1847.98
2783,1769.47
2784,1705.26
2785,1663.43
2786,1651.4
2787,1646.97
2788,1650.49
2789,1683.43
2790,1794.07
2791,1936.99
2792,2017.56
2793,2068.28
2794,2109.17
2795,2110.11
2796,2086.56
2797,2052.21
2798,2025.76
2799,2018.24
2800,2022.42
2801,2046.49
2802,2030.83
2803,1994.81
2804,1945.35
2805,1892.45
2806,1826.74
2807,1749.35
2808,1682.25
2809,1656.2
2810,1646.44
2811,1643.7
2812,1648.55
2813,1681.35
2814,1778.7
2815,1920.06
2816,2001.04
2817,2049.17
2818,2084.97
2819,2084.14
2820,2061.59
2821,2033.69
2822,2007.29
2823,1999.75
2824,2007.15
2825,2030.85
2826,2016.59
2827,1986.01
2828,1941.49
2829,1890.45
2830,1820.84
2831,1735.72
2832,1682.52
2833,1651.81
2834,1640.43
2835,1638.53
2836,1645.12
2837,1684.83
2838,1798.58
2839,1957.74
2840,2038.66
2841,2077.27
2842,2096.63
2843,2078.96
2844,2044.73
2845,2003.34
2846,1974.52
2847,1975.29
2848,1994.88
2849,2028.35
2850,2020.96
2851,1992.13
2852,1946.6
2853,1892.79
2854,1822.28
2855,1741.97
2856,1684.14
2857,1653.27
2858,1642.99
2859,1641.79
2860,1647.87
2861,1684.6
2862,1788.93
2863,1930.02
2864,2007.2
2865,2044.06
2866,2061.32
2867,2037.59
2868,2010.3
2869,1980.85
2870,1968.32
2871,1965.04
2872,1984.21
2873,2014.98
2874,2007.91
2875,1980.69
2876,1937.18
2877,1883.4
2878,1814.0
2879,1743.81
2880,1682.49
2881,1652.8
2882,1640.84
2883,1637.45
2884,1641.14
2885,1676.09
2886,1779.5
2887,1900.86
2888,1970.2
2889,2006.83
2890,2027.56
2891,2006.05
2892,1984.91
2893,1959.07
2894,1938.21
2895,1936.77
2896,1940.7
2897,1968.68
2898,1958.34
2899,1931.92
2900,1890.78
2901,1842.61
2902,1784.94
2903,1717.83
2904,1663.36
2905,1635.02
2906,1623.07
2907,1619.8
2908,1624.29
2909,1657.15
2910,1752.79
2911,1873.79
2912,1944.33
2913,1982.8
2914,2006.8
2915,1998.14
2916,1978.41
2917,1955.24
2918,1936.74
2919,1939.64
2920,1946.76
2921,1968.9
2922,1949.05
2923,1902.75
2924,1848.64
2925,1798.12
2926,1747.66
2927,1692.04
2928,1651.66
2929,1629.22
2930,1618.09
2931,1615.33
2932,1619.02
2933,1649.23
2934,1737.09
2935,1837.5
2936,1901.11
2937,1968.55
2938,2008.79
2939,2011.73
2940,1990.5
2941,1962.36
2942,1929.63
2943,1912.56
2944,1910.54
2945,1933.98
2946,1927.33
2947,1898.59
2948,1857.56
2949,1814.07
2950,1766.84
2951,1709.92
2952,1666.22
2953,1647.14
2954,1637.51
2955,1635.26
2956,1639.83
2957,1671.31
2958,1761.3
2959,1868.48
2960,1935.59
2961,1980.76
2962,2011.3
2963,2004.89
2964,1981.03
2965,1949.78
2966,1917.09
2967,1922.22
2968,1929.59
2969,1952.37
2970,1939.81
2971,1912.87
2972,1873.43
2973,1829.42
2974,1778.65
2975,1716.94
2976,1667.11
2977,1643.81
2978,1633.22
2979,1631.23
2980,1635.98
2981,1669.98
2982,1765.82
2983,1879.07
2984,1947.17
2985,1986.56
2986,2005.8
2987,1986.96
2988,1962.22
2989,1935.57
2990,1911.2
2991,1907.83
2992,1925.19
2993,1959.24
2994,1955.84
2995,1933.63
2996,1895.07
2997,1849.08
2998,1793.5
2999,1726.74
3000,1666.95
3001,1628.59
3002,1617.1
3003,1614.75
3004,1619.88
3005,1655.38
3006,1758.08
3007,1881.86
3008,1949.26
3009,1980.91
3010,1995.42
3011,1968.14
3012,1931.16
3013,1883.47
3014,1849.3
3015,1855.12
3016,1865.33
3017,1903.08
3018,1912.71
3019,1899.0
3020,1865.59
3021,1819.04
3022,1758.78
3023,1689.16
3024,1626.08
3025,1591.54
3026,1584.81
3027,1586.16
3028,1594.71
3029,1633.74
3030,1738.35
3031,1858.76
3032,1918.29
3033,1941.89
3034,1952.63
3035,1931.47
3036,1906.27
3037,1879.53
3038,1859.69
3039,1849.08
3040,1864.78
3041,1898.86
3042,1905.15
3043,1886.99
3044,1848.9
3045,1802.87
3046,1747.65
3047,1685.6
3048,1637.44
3049,1608.78
3050,1599.81
3051,1598.2
3052,1603.08
3053,1637.7
3054,1736.61
3055,1852.83
3056,1918.22
3057,1948.87
3058,1964.29
3059,1942.56
3060,1908.14
3061,1865.74
3062,1833.05
3063,1835.32
3064,1855.4
3065,1897.21
3066,1904.28
3067,1886.08
3068,1845.51
3069,1795.93
3070,1737.96
3071,1672.88
3072,1612.83
3073,1582.39
3074,1573.73
3075,1573.52
3076,1579.3
3077,1613.28
3078,1707.94
3079,1819.35
3080,1880.02
3081,1911.8
3082,1924.95
3083,1905.15
3084,1863.94
3085,1836.07
3086,1810.83
3087,1820.0
3088,1841.7
3089,1875.22
3090,1876.1
3091,1851.75
3092,1810.87
3093,1765.1
3094,1715.55
3095,1658.85
3096,1614.1
3097,1591.25
3098,1580.89
3099,1577.34
3100,1580.0
3101,1609.16
3102,1693.41
3103,1799.36
3104,1863.27
3105,1904.39
3106,1931.85
3107,1925.76
3108,1897.94
3109,1866.85
3110,1841.68
3111,1838.94
3112,1851.71
3113,1881.44
3114,1884.6
3115,1865.64
3116,1828.16
3117,1781.36
3118,1728.42
3119,1668.74
3120,1623.21
3121,1603.2
3122,1592.96
3123,1589.4
3124,1592.74
3125,1622.93
3126,1710.55
3127,1820.41
3128,1885.33
3129,1924.34
3130,1952.19
3131,1945.21
3132,1918.63
3133,1886.12
3134,1863.08
3135,1860.93
3136,1871.39
3137,1889.9
3138,1883.32
3139,1856.43
3140,1815.37
3141,1769.67
3142,1718.47
3143,1657.99
3144,1611.81
3145,1594.12
3146,1584.56
3147,1584.2
3148,1590.68
3149,1623.51
3150,1713.65
3151,1822.29
3152,1885.1
3153,1922.47
3154,1946.38
3155,1939.3
3156,1923.01
3157,1893.56
3158,1870.9
3159,1866.19
3160,1879.24
3161,1896.63
3162,1890.08
3163,1865.55
3164,1823.54
3165,1778.96
3166,1729.73
3167,1673.4
3168,1628.74
3169,1612.08
3170,1603.78
3171,1601.93
3172,1606.53
3173,1637.08
3174,1725.21
3175,1830.39
3176,1894.13
3177,1932.38
3178,1956.65
3179,1942.21
3180,1902.05
3181,1867.92
3182,1853.25
3183,1855.29
3184,1873.45
3185,1902.51
3186,1896.64
3187,1868.71
3188,1824.81
3189,1778.72
3190,1730.6
3191,1672.53
3192,1624.08
3193,1604.02
3194,1593.1
3195,1590.0
3196,1594.81
3197,1626.3
3198,1716.98
3199,1829.96
3200,1900.49
3201,1935.84
3202,1953.94
3203,1940.03
3204,1908.78
3205,1880.37
3206,1857.47
3207,1860.77
3208,1871.22
3209,1903.48
3210,1904.32
3211,1879.76
3212,1835.45
3213,1785.36
3214,1731.93
3215,1671.91
3216,1624.19
3217,1601.03
3218,1590.64
3219,1587.5
3220,1590.91
3221,1620.22
3222,1712.99
3223,1823.01
3224,1884.26
3225,1915.83
3226,1927.95
3227,1905.51
3228,1876.8
3229,1843.64
3230,1831.39
3231,1828.65
3232,1847.67
3233,1880.73
3234,1887.09
3235,1868.11
3236,1829.47
3237,1782.36
3238,1731.49
3239,1674.08
3240,1626.8
3241,1600.08
3242,1590.05
3243,1587.51
3244,1590.96
3245,1620.71
3246,1709.47
3247,1816.49
3248,1880.05
3249,1910.16
3250,1926.55
3251,1912.95
3252,1891.43
3253,1866.24
3254,1843.52
3255,1842.21
3256,1854.49
3257,1875.19
3258,1871.23
3259,1851.03
3260,1812.06
3261,1768.12
3262,1717.08
3263,1658.61
3264,1599.78
3265,1573.47
3266,1564.24
3267,1562.1
3268,1567.85
3269,1599.14
3270,1683.63
3271,1784.78
3272,1845.25
3273,1873.83
3274,1888.9
3275,1875.05
3276,1846.8
3277,1821.66
3278,1796.99
3279,1800.65
3280,1810.2
3281,1840.2
3282,1838.4
3283,1820.97
3284,1788.66
3285,1747.77
3286,1697.8
3287,1639.15
3288,1588.81
3289,1567.38
3290,1559.78
3291,1560.27
3292,1567.12
3293,1598.13
3294,1681.2
3295,1779.08
3296,1833.19
3297,1863.11
3298,1877.69
3299,1864.25
3300,1836.17
3301,1805.92
3302,1781.73
3303,1780.95
3304,1806.04
3305,1832.06
3306,1830.72
3307,1816.57
3308,1783.82
3309,1741.58
3310,1692.27
3311,1635.73
3312,1587.16
3313,1559.4
3314,1551.52
3315,1551.27
3316,1558.01
3317,1589.04
3318,1673.69
3319,1771.64
3320,1826.24
3321,1851.18
3322,1866.16
3323,1855.76
3324,1840.72
3325,1813.37
3326,1796.44
3327,1792.96
3328,1801.02
3329,1825.89
3330,1825.5
3331,1808.11
3332,1773.26
3333,1728.9
3334,1681.63
3335,1627.92
3336,1582.15
3337,1561.44
3338,1554.28
3339,1554.13
3340,1559.02
3341,1588.64
3342,1671.6
3343,1770.57
3344,1828.24
3345,1856.91
3346,1871.94
3347,1853.79
3348,1821.44
3349,1787.69
3350,1773.51
3351,1771.38
3352,1791.08
3353,1815.3
3354,1815.53
3355,1795.97
3356,1760.5
3357,1718.86
3358,1672.98
3359,1619.9
3360,1572.5
3361,1554.02
3362,1546.45
3363,1545.48
3364,1550.9
3365,1579.24
3366,1658.16
3367,1752.84
3368,1809.98
3369,1841.14
3370,1853.79
3371,1837.79
3372,1816.99
3373,1794.07
3374,1779.26
3375,1782.55
3376,1787.06
3377,1810.77
3378,1807.26
3379,1786.21
3380,1748.61
3381,1708.0
3382,1667.19
3383,1619.88
3384,1579.32
3385,1554.25
3386,1546.56
3387,1545.48
3388,1549.26
3389,1573.41
3390,1653.0
3391,1748.93
3392,1804.1
3393,1829.07
3394,1834.7
3395,1803.35
3396,1776.88
3397,1735.94
3398,1706.35
3399,1703.01
3400,1717.58
3401,1762.43
3402,1778.05
3403,1773.6
3404,1744.36
3405,1701.27
3406,1653.84
3407,1597.56
3408,1547.55
3409,1520.15
3410,1511.91
3411,1512.21
3412,1518.09
3413,1544.28
3414,1625.95
3415,1725.12
3416,1774.57
3417,1787.86
3418,1782.81
3419,1744.37
3420,1721.52
3421,1677.54
3422,1669.23
3423,1676.74
3424,1703.73
3425,1744.92
3426,1759.71
3427,1756.86
3428,1725.8
3429,1684.18
3430,1639.53
3431,1590.44
3432,1557.17
3433,1539.71
3434,1534.28
3435,1534.04
3436,1539.01
3437,1563.99
3438,1640.82
3439,1734.86
3440,1790.95
3441,1815.5
3442,1827.2
3443,1808.13
3444,1778.84
3445,1747.18
3446,1716.02
3447,1712.46
3448,1732.34
3449,1760.9
3450,1769.58
3451,1766.1
3452,1737.64
3453,1697.17
3454,1650.13
3455,1595.36
3456,1546.93
3457,1541.48
3458,1533.59
3459,1532.75
3460,1536.75
3461,1564.97
3462,1645.97
3463,1740.56
3464,1794.25
3465,1818.73
3466,1827.6
3467,1803.7
3468,1770.73
3469,1738.0
3470,1717.52
3471,1716.12
3472,1743.25
3473,1768.77
3474,1774.19
3475,1765.08
3476,1734.96
3477,1695.11
3478,1651.52
3479,1603.5
3480,1562.17
3481,1550.13
3482,1542.25
3483,1540.45
3484,1544.99
3485,1572.0
3486,1646.83
3487,1734.64
3488,1787.94
3489,1816.4
3490,1832.01
3491,1817.49
3492,1797.56
3493,1773.32
3494,1746.19
3495,1748.97
3496,1759.21
3497,1791.97
3498,1795.99
3499,1779.0
3500,1744.07
3501,1703.4
3502,1660.1
3503,1611.91
3504,1572.0
3505,1556.0
3506,1547.41
3507,1545.6
3508,1550.07
3509,1576.36
3510,1656.61
3511,1751.4
3512,1808.05
3513,1832.42
3514,1840.78
3515,1821.99
3516,1794.32
3517,1762.83
3518,1738.95
3519,1738.03
3520,1745.9
3521,1773.16
3522,1779.73
3523,1773.17
3524,1745.31
3525,1705.33
3526,1659.62
3527,1607.21
3528,1568.41
3529,1552.64
3530,1544.01
3531,1542.79
3532,1547.27
3533,1576.06
3534,1660.5
3535,1757.13
3536,1814.56
3537,1843.07
3538,1854.1
3539,1833.08
3540,1806.88
3541,1773.5
3542,1732.99
3543,1718.64
3544,1732.37
3545,1763.33
3546,1770.28
3547,1767.75
3548,1744.38
3549,1706.56
3550,1659.1
3551,1602.77
3552,1562.89
3553,1544.85
3554,1538.69
3555,1536.62
3556,1543.0
3557,1575.39
3558,1664.11
3559,1762.23
3560,1811.78
3561,1831.28
3562,1832.78
3563,1799.47
3564,1782.87
3565,1742.79
3566,1716.5
3567,1711.53
3568,1726.42
3569,1769.93
3570,1783.92
3571,1781.18
3572,1752.36
3573,1711.85
3574,1663.96
3575,1609.88
3576,1565.75
3577,1545.25
3578,1538.77
3579,1538.26
3580,1542.06
3581,1566.8
3582,1645.7
3583,1737.11
3584,1790.92
3585,1816.12
3586,1824.42
3587,1805.18
3588,1771.58
3589,1738.48
3590,1720.0
3591,1723.81
3592,1730.99
3593,1763.33
3594,1767.84
3595,1755.74
3596,1728.61
3597,1693.56
3598,1652.96
3599,1604.79
3600,1559.51
3601,1540.16
3602,1531.56
3603,1530.08
3604,1533.56
3605,1560.78
3606,1639.56
3607,1728.08
3608,1776.0
3609,1791.22
3610,1785.09
3611,1752.79
3612,1712.85
3613,1690.92
3614,1684.8
3615,1680.89
3616,1684.98
3617,1725.16
