Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
89,8273.9054,10167.8177,6013.6356,5182.6195,3959.5952,6312.5908,4894.514,20127.0352,6433.2307
90,8295.4152,10186.8021,5999.6978,5158.5965,3966.3199,6376.9151,4948.3938,20516.5523,6549.3722
91,8251.7501,10205.4205,5979.2332,5166.1971,3958.6994,6317.0945,4868.6509,20378.2051,6529.6601
92,8185.9857,10174.4519,5959.379,5173.9693,3936.7547,6246.6647,4788.6537,19965.0395,6422.5917
93,8059.0466,10012.3033,5862.0968,5128.5309,3880.5054,6095.8856,4664.2717,19264.5821,6217.7601
94,7868.0281,9744.8577,5681.5415,5031.5095,3795.1207,5927.9998,4518.251,18201.708,5934.7141
95,7527.2453,9306.2555,5425.4263,4854.8019,3639.2958,5641.6094,4330.322,16848.1829,5565.1428
96,7058.5421,8689.2554,5049.2492,4574.3367,3402.0849,5384.7903,4133.4859,15418.272,5126.8126
97,6582.2814,8091.2527,4701.5499,4373.564,3208.7794,5033.0403,3922.2379,14330.0072,4807.7736
98,6279.2245,7732.8034,4482.4549,4188.3848,3037.188,4988.1429,3870.0675,13757.6725,4641.1779
99,6137.8186,7574.6897,4367.908,4076.2659,2959.8056,4982.1757,3832.1019,13504.1552,4573.4434
100,6099.4513,7553.321,4324.5821,4024.116,2935.7235,4963.287,3830.3511,13407.5251,4571.4301
101,6113.2135,7620.8348,4321.5902,4042.9435,2951.2609,5006.3966,3848.2047,13480.5263,4614.545
102,6332.1629,7883.9586,4459.1591,4170.9438,3046.2616,5202.6975,3981.5215,14310.3091,4856.0887
103,7069.487,8778.4135,4971.9989,4515.9387,3371.5291,5684.5119,4358.9571,16486.0425,5493.4711
104,7913.4107,9870.6266,5696.7454,5040.8164,3756.8308,6116.4895,4728.7882,18649.4448,6152.5949
105,8276.6923,10369.3124,6089.5057,5305.8821,3950.3814,6272.7358,4881.3194,19701.8493,6475.407
106,8430.8802,10535.7974,6205.8064,5387.9845,4042.1331,6319.4604,4945.411,20269.5069,6615.035
107,8494.6629,10613.8847,6259.1586,5436.6596,4060.672,6309.6329,4958.8732,20640.4162,6710.625
108,8419.2943,10476.1789,6181.4669,5402.5009,4017.5878,6255.3218,4909.9365,20644.8353,6690.9385
109,8339.1398,10324.7384,6077.0724,5277.3278,3953.3635,6223.1215,4835.2133,20443.5922,6580.526
110,8237.061,10179.9638,6025.5267,5277.0197,3891.3131,6202.502,4771.6936,20124.8832,6510.4211
111,8170.032,10104.3374,5993.3526,5300.9835,3882.575,6146.9043,4753.5147,19888.5682,6406.9599
112,8150.4402,10036.5793,5988.0877,5310.6258,3889.5201,6234.0323,4795.6596,19876.3445,6378.1454
113,8225.6068,10090.2935,5996.2701,5245.3087,3933.1173,6284.7691,4857.9518,20002.5116,6390.8151
114,8250.2185,10112.4101,5984.4434,5222.7377,3942.1925,6350.4657,4913.4998,20404.9605,6511.3176
115,8210.4497,10135.2881,5966.1369,5231.2526,3934.3414,6291.0998,4837.0682,20289.286,6498.7561
116,8149.7464,10111.0856,5949.9398,5241.8218,3914.7088,6223.9775,4761.1641,19902.5627,6399.6277
117,8030.8661,9961.0218,5858.9303,5199.1861,3860.9348,6077.3663,4641.0773,19222.9569,6200.8507
118,7845.5234,9701.2259,5682.367,5107.5474,3777.7121,5912.5597,4494.8598,18166.2569,5919.6761
119,7506.6514,9264.954,5426.6413,4930.2007,3622.9027,5625.8351,4306.4256,16808.8194,5550.5251
120,7036.5713,8645.7642,5048.8345,4644.6211,3385.5711,5367.8199,4108.4536,15377.1853,5112.0575
121,6549.2931,8051.3356,4671.5948,4397.5673,3199.0927,5064.1379,3894.5607,14226.8881,4780.7179
122,6248.5448,7696.5105,4453.3699,4211.8441,3029.5209,5016.7134,3842.1469,13665.5636,4617.0603
123,6109.6167,7542.689,4339.6428,4099.6642,2952.1684,5011.1739,3805.9826,13421.9644,4552.0196
124,6073.4645,7524.3003,4296.9363,4048.9319,2929.9091,4993.4918,3805.7912,13334.7691,4552.2928
125,6090.545,7598.2057,4295.7057,4071.4424,2947.4238,5037.7964,3825.1526,13424.2496,4599.3411
126,6318.8873,7874.2844,4437.6228,4206.8414,3046.954,5244.8758,3964.199,14294.6883,4853.9286
127,7082.3661,8806.9792,4967.6296,4568.0076,3386.0558,5747.1911,4354.5105,16556.5061,5519.4593
128,7950.3997,9936.0283,5709.0672,5115.5896,3782.6462,6193.8642,4731.0751,18776.7503,6197.6795
129,8306.4396,10425.5289,6098.3146,5382.2912,3973.8378,6346.0017,4880.214,19805.1664,6514.3298
130,8441.8645,10566.5017,6204.6814,5452.7309,4057.5147,6381.0351,4938.2586,20328.6258,6641.5621
131,8494.1734,10630.7367,6249.3581,5493.1941,4070.1715,6367.506,4950.6328,20680.0689,6733.6107
132,8414.951,10488.0338,6169.738,5458.2309,4026.3457,6313.7082,4900.4898,20674.5213,6712.2183
133,8335.9421,10338.199,6065.0141,5331.4546,3961.5666,6281.6886,4826.4165,20471.9147,6599.7911
134,8235.4682,10195.8014,6014.4035,5334.0141,3898.1587,6260.8705,4764.0242,20153.03,6531.8195
135,8170.0715,10124.248,5985.0179,5360.2086,3892.879,6203.4904,4744.5108,19918.8061,6429.1748
136,8150.6017,10056.5933,5978.9349,5370.4275,3899.4759,6290.9978,4784.7484,19904.7119,6398.3038
137,8224.8392,10104.6389,5984.6649,5299.9441,3942.7417,6337.3643,4843.8575,20012.6188,6401.5659
138,8244.4183,10115.5117,5966.5596,5270.8174,3947.1907,6401.7998,4895.8806,20403.7029,6517.0484
139,8200.3738,10131.1601,5945.0193,5276.4368,3937.5996,6340.9342,4818.3161,20272.8862,6499.344
140,8140.5026,10108.2838,5928.558,5287.0494,3917.7859,6271.1889,4743.3842,19881.1191,6399.5671
141,8023.9349,9962.6686,5838.9821,5246.2926,3867.1639,6125.3914,4622.6468,19195.6441,6199.032
142,7838.6588,9703.8057,5663.9451,5154.1242,3785.0385,5956.7719,4477.1239,18131.1856,5914.9657
143,7495.4816,9260.6006,5407.8925,4974.4393,3628.6552,5665.0765,4287.5584,16759.0724,5540.5405
144,7017.8824,8630.8071,5026.5556,4683.4097,3387.7321,5405.638,4088.3702,15314.9298,5097.8792
145,6528.6946,8025.4126,4659.0323,4368.4283,3212.7992,5034.0229,3894.5176,14155.7974,4771.6198
146,6228.423,7671.7366,4442.0556,4182.9326,3041.9569,4987.8027,3842.5861,13597.6879,4608.9688
147,6090.9733,7518.2544,4328.8499,4072.2577,2965.0841,4984.5572,3806.9991,13357.2159,4544.4978
148,6056.4439,7502.9012,4288.0432,4022.7491,2943.1053,4967.3671,3806.5969,13272.2992,4545.5885
149,6076.3899,7580.837,4288.9673,4047.7031,2961.5045,5011.7827,3826.1964,13369.2376,4595.2279
150,6312.4802,7866.7671,4433.2891,4187.1731,3064.9741,5228.1743,3965.8088,14261.1996,4858.2039
151,7099.0489,8827.6844,4974.5966,4556.178,3413.6458,5742.4697,4361.141,16572.4236,5541.3299
152,7990.1585,9980.1708,5728.333,5112.5998,3822.0036,6192.9857,4742.178,18826.302,6233.0011
153,8344.3468,10462.7847,6120.2144,5376.2125,4013.4049,6339.3516,4888.9601,19837.9514,6546.3499
154,8466.7765,10585.3689,6217.3841,5439.2565,4090.6257,6368.4736,4945.1122,20329.5728,6664.6103
155,8508.7717,10639.2778,6258.9953,5472.764,4099.1457,6350.1946,4955.2142,20658.0886,6752.2805
156,8423.4027,10490.9433,6176.9951,5434.607,4052.6933,6291.7434,4904.8991,20638.4834,6727.2276
157,8344.2062,10340.5819,6073.5269,5305.8548,3985.9033,6261.6167,4830.0054,20430.8336,6612.1263
158,8243.7802,10199.4075,6022.7887,5308.2667,3923.9906,6238.829,4767.9687,20113.6313,6546.439
159,8178.7448,10130.5,5992.2771,5332.6907,3916.2771,6182.9663,4748.8313,19883.4326,6444.8134
160,8157.7496,10063.211,5986.0523,5340.2568,3923.4884,6268.5026,4787.9237,19869.8063,6413.8574
161,8230.9327,10110.7647,5989.6387,5268.2238,3966.0169,6311.6416,4845.3187,19963.4733,6409.6677
162,8246.8192,10116.6567,5968.1582,5235.7951,3969.8632,6375.3087,4897.3586,20340.4497,6519.397
163,8197.6864,10125.3975,5945.6311,5238.303,3956.728,6315.8578,4818.4162,20191.9775,6496.068
164,8134.6229,10097.4168,5927.8707,5247.2254,3936.398,6242.5827,4742.8282,19792.5532,6394.3952
165,8015.8789,9949.0897,5836.1457,5206.1814,3884.796,6096.9245,4622.8163,19107.3517,6192.6908
166,7828.9031,9689.1831,5660.5751,5110.136,3802.3708,5927.8615,4477.046,18043.7679,5907.4635
167,7482.731,9241.3697,5402.4318,4930.2706,3644.9919,5635.0166,4286.8007,16670.3449,5530.2803
168,7002.1248,8609.195,5018.0292,4640.4513,3401.557,5376.8247,4087.6216,15226.6619,5084.8497
169,6454.0059,7950.9843,4603.3125,4348.5137,3168.3416,5029.2685,3872.2105,14110.3082,4764.952
170,6155.8776,7599.6439,4386.2444,4163.1302,3000.0089,4982.922,3819.3485,13551.4914,4602.175
171,6019.3247,7447.199,4274.7463,4053.3975,2923.6114,4979.6326,3783.5427,13309.2691,4537.0713
172,5984.5988,7431.6969,4233.895,4003.2597,2901.1703,4962.8587,3783.957,13224.1232,4537.5041
173,6003.2121,7508.8106,4233.5596,4026.6395,2919.3272,5006.6232,3803.7081,13320.189,4586.0198
174,6236.8573,7790.7304,4375.4151,4163.9661,3021.1214,5217.7232,3943.6052,14207.9755,4848.454
175,7016.6707,8742.8887,4908.391,4527.2777,3363.955,5726.0749,4335.4269,16509.7862,5530.4377
176,7900.2561,9888.5418,5653.9769,5076.7152,3765.5427,6174.575,4713.6184,18751.8587,6220.6115
177,8247.9121,10363.544,6037.0153,5335.435,3954.0855,6317.5095,4859.3337,19754.6522,6531.1683
178,8364.7768,10480.2994,6132.295,5401.1001,4029.3117,6347.4896,4914.7151,20241.9947,6647.8301
179,8403.6438,10531.3184,6169.7118,5438.4905,4038.9831,6332.2292,4925.3469,20569.3835,6735.4006
180,8318.4721,10384.6882,6088.447,5399.6798,3992.3279,6273.3899,4874.5298,20549.1202,6710.0036
181,8239.7583,10235.7218,5985.8567,5271.4951,3926.7538,6245.3781,4800.2092,20340.0629,6594.2821
182,8139.7995,10094.5707,5936.2919,5271.5604,3863.6585,6223.1837,4736.3816,20018.558,6527.3514
183,8075.4569,10024.0147,5905.977,5296.2115,3857.3591,6166.2441,4716.2681,19783.9766,6424.9866
184,8054.4185,9954.934,5897.9314,5302.9276,3863.1508,6251.456,4755.1442,19766.2518,6393.4323
185,8125.7698,9998.495,5901.7026,5231.7857,3904.7671,6295.7494,4812.9434,19861.5773,6389.7479
186,8141.031,10002.5064,5881.2477,5200.7796,3907.008,6360.9529,4865.2041,20237.9539,6499.7985
187,8092.6098,10012.2972,5859.4401,5203.3745,3895.3681,6302.3113,4785.5071,20091.8304,6476.2942
188,8029.7226,9985.2615,5841.3762,5212.1815,3874.5014,6228.0552,4710.1397,19692.963,6374.259
189,7911.1479,9836.5758,5750.2346,5170.0528,3822.5415,6081.1445,4590.0356,19008.2381,6172.3494
190,7725.3931,9577.6471,5576.2936,5074.7474,3739.9759,5913.1231,4444.9857,17950.4257,5887.9067
191,7385.0456,9136.3793,5324.0306,4895.8039,3585.0139,5622.6717,4257.3329,16587.8569,5512.7846
192,6912.9311,8514.4183,4948.9491,4608.0919,3347.0092,5365.6762,4060.2004,15155.4042,5069.4392
