Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
145,0.0,1260.4519,185.3377,594.1953,669.0106,515.6209,560.3262,473.2663,147.4897
146,0.0,1255.7459,182.701,594.1561,668.073,514.0907,557.7527,466.5201,142.588
147,0.0,1251.3849,181.596,593.9503,667.6511,511.3292,556.8825,461.3306,137.9433
148,0.0,1248.4729,181.2473,592.9583,667.5305,508.9272,558.5111,457.4723,133.5847
149,0.0,1249.8351,181.1807,591.9815,667.6315,506.4473,551.7385,452.2765,130.3035
150,0.0,1252.3607,183.8239,591.503,668.1993,508.6983,541.0099,448.9387,125.0672
151,0.0,1259.9575,187.8853,592.1245,670.1129,511.511,527.9124,453.9127,125.3261
152,0.0,1267.5502,190.4447,593.8433,672.3541,511.128,516.4721,460.9055,126.9951
153,0.0,1270.1498,189.7747,594.1423,673.4045,507.2477,504.1034,465.9185,128.3509
154,0.0,1274.8489,189.2532,593.882,673.8283,502.2327,493.8752,469.9787,128.9673
155,0.0,1280.8278,193.5413,593.3696,673.8785,496.5264,482.4253,480.0875,135.7909
156,0.0,1285.4105,191.126,589.9357,673.7554,490.6778,465.5079,487.9911,141.2061
157,0.0,1291.3045,189.1986,589.6592,673.6016,484.8657,452.739,486.8399,145.7603
158,0.0,1293.7618,191.6276,589.827,673.3689,482.4319,447.8609,484.0235,143.6686
159,0.0,1290.8804,193.3778,589.9586,673.2608,482.8384,449.5007,481.4715,133.995
160,0.0,1286.5878,192.512,588.7581,673.1146,481.6368,460.6897,482.7103,126.2804
161,0.0,1283.7683,188.6416,588.3379,673.1667,480.9681,469.9142,492.2822,126.4664
162,0.0,1281.8625,186.9505,586.6856,673.1656,478.5323,484.6751,506.428,133.0902
163,0.0,1281.4569,185.815,584.7663,673.0935,476.9127,499.381,513.3851,139.5427
164,0.0,1282.0495,186.5706,584.2715,672.9819,478.1429,511.9057,515.4546,145.37
165,0.0,1282.5732,187.7056,584.8436,672.6987,485.1467,518.6024,513.5368,150.2883
166,0.0,1280.2624,187.3702,584.7482,672.2463,490.4752,523.1682,508.4691,153.9153
