Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
169,0.0,1268.7428,38.2638,283.8773,248.9625,85.688,217.8856,0.0,158.0958
170,0.0,1269.3967,38.8153,284.5807,248.0387,86.4319,212.385,0.0,160.4939
171,0.0,1271.9139,39.5981,285.0047,247.6194,85.4297,204.4223,0.0,162.8854
172,0.0,1271.9541,39.2924,287.3915,247.4962,84.8873,198.2464,0.0,163.7781
173,0.0,1269.9198,36.5946,288.8153,247.5959,88.0116,195.2125,0.0,162.6488
174,0.0,1268.5043,32.5608,289.0099,248.1546,90.994,196.8895,0.0,162.9624
175,0.0,1272.3112,32.5382,289.7244,250.0361,94.6963,204.1305,0.0,165.2583
176,0.0,1277.5538,36.4765,292.0308,252.2401,97.4528,210.4255,0.0,167.1945
177,0.0,1278.4299,38.3086,292.1197,253.2749,101.8494,215.1079,0.0,167.5222
178,0.0,1276.9803,37.0802,291.9562,253.6877,105.2604,214.0052,0.0,166.5931
179,0.0,1276.7865,34.2925,293.0924,253.7445,107.042,213.1041,0.0,169.0166
180,0.0,1276.0634,34.7585,293.9997,253.6337,111.9577,211.4173,0.0,172.6333
181,0.0,1276.199,34.2418,292.7537,253.499,112.8107,212.0547,0.0,178.0285
182,0.0,1275.6071,38.267,292.3352,253.2724,113.9947,216.9053,0.0,179.3412
183,0.0,1269.8974,42.0925,291.7512,253.2015,116.7178,227.2391,0.0,177.8312
184,0.0,1267.8845,43.7045,291.3884,253.0465,117.1972,250.6741,0.0,168.9541
185,0.0,1269.3401,45.3665,289.7151,253.0387,117.6781,267.1831,0.0,162.8716
186,0.0,1266.5677,43.7281,288.1006,253.0165,121.5266,281.894,0.0,162.8557
187,0.0,1270.5469,40.7534,286.2598,252.9526,122.8771,293.1098,0.0,163.496
188,0.0,1272.6554,39.1346,285.7997,252.8381,119.9895,296.4309,0.0,162.0745
189,0.0,1275.4305,38.1369,285.3428,252.5529,117.6782,293.4164,0.0,161.9338
190,0.0,1277.6093,38.3775,284.9677,252.0998,116.7454,283.1663,0.0,161.3233
191,0.0,1278.1571,38.865,284.1951,251.2493,116.2792,272.0416,0.0,156.7898
192,0.0,1277.5208,39.7863,282.48,249.9431,121.7165,275.1425,0.0,149.9003
193,0.0,1279.4235,38.1535,281.3895,248.6063,121.2621,275.3472,0.0,147.2447
194,0.0,1280.578,39.1346,280.5719,247.6847,122.7851,275.467,0.0,144.1511
195,0.0,1280.0983,42.9591,280.1528,247.269,123.9935,273.2056,0.0,140.8104
196,0.0,1277.7604,46.0635,281.2606,247.1425,127.7233,272.8242,0.0,139.5646
197,0.0,1279.5611,48.2165,281.459,247.2361,130.395,268.9717,0.0,138.1895
198,0.0,1280.9766,45.4496,281.7946,247.7709,131.8387,262.3754,0.0,137.8184
199,0.0,1286.7269,44.8592,282.3502,249.5908,133.3581,258.2363,0.0,139.6288
200,0.0,1294.6042,46.2092,283.8388,251.7305,138.4049,252.7162,0.0,140.3851
201,0.0,1294.7044,45.9318,284.3755,252.7646,144.2232,245.2201,0.0,139.7474
202,0.0,1292.7164,45.1639,284.0708,253.2049,147.753,241.6496,0.0,139.7107
203,0.0,1296.0798,44.3687,283.4876,253.2817,146.6809,238.9556,0.0,143.4738
204,0.0,1296.0767,45.3047,284.9036,253.1866,148.8731,244.4308,0.0,147.8673
205,0.0,1298.6254,42.1729,283.7754,253.081,147.0508,240.5436,0.0,155.4143
206,0.0,1296.2591,41.3466,284.0093,252.8499,145.1487,250.1525,0.0,160.7408
207,0.0,1291.3542,42.1703,283.8243,252.7866,147.5911,262.438,0.0,158.0553
208,0.0,1291.216,41.3755,283.3595,252.6305,149.4518,273.9403,0.0,151.5897
209,0.0,1291.6006,39.877,284.4596,252.6172,148.6493,275.1721,0.0,149.239
210,0.0,1289.6885,40.9981,284.4155,252.611,145.8185,270.7271,0.0,155.212
211,0.0,1287.7168,41.3989,285.4078,252.5501,142.7056,267.3141,0.0,161.3539
212,0.0,1286.682,42.1336,286.246,252.4342,139.6769,261.9657,0.0,166.306
213,0.0,1288.3065,44.4379,286.5136,252.1493,135.3999,250.8199,0.0,168.4324
214,0.0,1286.2727,46.3631,286.5945,251.7021,133.1899,236.5859,0.0,166.0768
215,0.0,1280.6185,49.6617,286.2751,250.8658,129.5939,228.4836,0.0,164.5043
216,0.0,1272.251,51.5267,283.2014,249.5766,133.8448,229.5949,0.0,157.7295
217,0.0,1264.1978,45.8011,284.5306,248.6186,132.7597,230.8326,0.0,159.3717
218,0.0,1259.9762,40.2403,285.0546,247.7025,138.6708,234.2836,0.0,158.9765
219,0.0,1257.1331,37.0787,284.886,247.2889,139.993,239.1175,0.0,157.6162
220,0.0,1259.5948,34.8281,285.1498,247.1661,140.2931,243.5266,0.0,152.9053
221,0.0,1263.8713,36.524,286.2998,247.2615,139.7942,247.9329,0.0,148.07
222,0.0,1267.5247,39.5688,286.946,247.7967,141.1729,248.1289,0.0,145.6106
223,0.0,1270.7216,44.9232,288.79,249.6192,145.1282,256.1593,0.0,147.539
224,0.0,1272.3517,51.2726,292.3683,251.7621,147.824,261.2293,0.0,147.7887
225,0.0,1275.2021,55.3047,295.3275,252.7788,148.5201,263.3751,0.0,148.2446
226,0.0,1277.2288,57.8811,296.3707,253.2206,149.7121,269.6522,0.0,149.624
227,0.0,1279.6094,59.541,297.8357,253.2939,148.2405,274.4982,0.0,157.8325
228,0.0,1281.5921,61.2522,296.9735,253.1925,149.1926,271.12,0.0,167.6524
229,0.0,1288.0605,66.6751,297.5338,253.0568,148.6328,268.5648,0.0,178.0699
230,0.0,1292.0282,67.3352,298.1926,252.8451,148.7887,270.2698,0.0,180.9561
231,0.0,1292.3849,68.9974,296.9341,252.7295,147.2934,281.0391,0.0,173.6618
232,0.0,1292.6748,71.1051,295.2124,252.5742,148.8164,296.9926,0.0,169.2788
233,0.0,1294.8203,70.5895,294.1599,252.6076,150.9774,312.923,0.0,167.6724
