Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
179,1.0,0.4519,0.937,0.4639,0.3432,0.1085,0.0,1.0,1.0
180,1.0,0.4438,0.9169,0.4579,0.3388,0.0954,0.0,1.0,1.0
181,1.0,0.435,0.8938,0.4441,0.3327,0.0918,0.0,1.0,1.0
182,1.0,0.4271,0.8738,0.4447,0.327,0.0881,0.0,1.0,1.0
183,1.0,0.4268,0.8587,0.4485,0.3264,0.079,0.0,1.0,0.9886
184,1.0,0.424,0.8534,0.4498,0.3271,0.0845,0.0,1.0,1.0
185,1.0,0.4254,0.8508,0.4436,0.331,0.0869,0.0,1.0,1.0
186,1.0,0.4276,0.8494,0.4421,0.3313,0.0849,0.0,1.0,1.0
187,1.0,0.4254,0.8504,0.445,0.3302,0.0781,0.0,1.0,1.0
188,1.0,0.4223,0.8496,0.4467,0.3283,0.0778,0.0,1.0,1.0
189,1.0,0.4115,0.8301,0.4423,0.3236,0.071,0.0,1.0,0.9581
190,1.0,0.3945,0.7886,0.4312,0.3162,0.0602,0.0,1.0,0.8578
191,1.0,0.3679,0.7281,0.4106,0.3022,0.0396,0.0,0.963,0.7425
192,1.0,0.3313,0.6378,0.3781,0.2807,0.0109,0.0,0.8554,0.6123
193,1.0,0.2995,0.5408,0.3461,0.2634,0.0,0.0,0.7721,0.5062
194,1.0,0.2779,0.4891,0.325,0.2483,0.0,0.0,0.7317,0.4612
195,1.0,0.2692,0.4548,0.3123,0.2414,0.0,0.0,0.7154,0.4527
196,1.0,0.2698,0.4384,0.3046,0.2394,0.0,0.0,0.7105,0.4579
197,1.0,0.273,0.4335,0.3071,0.2409,0.0,0.0,0.7193,0.4817
198,1.0,0.2883,0.4714,0.3228,0.2497,0.0,0.0,0.787,0.5772
199,1.0,0.3394,0.5936,0.3653,0.2796,0.0142,0.0,0.962,0.8138
200,1.0,0.4004,0.7598,0.4289,0.3148,0.038,0.0,1.0,1.0
201,1.0,0.4287,0.8495,0.4594,0.3318,0.0384,0.0,1.0,1.0
202,1.0,0.4378,0.8751,0.4682,0.3391,0.0346,0.0,1.0,1.0
203,1.0,0.4389,0.8871,0.4738,0.3402,0.0355,0.0,1.0,1.0
204,1.0,0.4304,0.8666,0.4672,0.3361,0.0273,0.0,1.0,1.0
205,1.0,0.4198,0.849,0.4533,0.3302,0.0285,0.0,1.0,1.0
206,1.0,0.4132,0.8393,0.4531,0.3244,0.0304,0.0,1.0,1.0
207,1.0,0.4125,0.8302,0.4563,0.3239,0.0218,0.0,1.0,1.0
208,1.0,0.4085,0.8305,0.4578,0.3246,0.0247,0.0,1.0,1.0
209,1.0,0.4109,0.8352,0.4479,0.3287,0.0297,0.0,1.0,1.0
210,1.0,0.4129,0.8292,0.4447,0.3293,0.0394,0.0,1.0,1.0
211,1.0,0.415,0.8234,0.4439,0.3283,0.0407,0.0,1.0,1.0
212,1.0,0.414,0.8176,0.4437,0.3264,0.0407,0.0,1.0,1.0
213,1.0,0.4039,0.7919,0.4383,0.3217,0.0375,0.0,1.0,0.9202
214,1.0,0.39,0.7479,0.4268,0.3143,0.0291,0.0,1.0,0.8285
215,1.0,0.3682,0.6822,0.4058,0.3006,0.0141,0.0,0.9558,0.7004
216,1.0,0.3376,0.5918,0.3755,0.2794,0.0,0.0,0.8424,0.5712
217,1.0,0.3141,0.5188,0.3357,0.263,0.0,0.0,0.7629,0.4541
218,1.0,0.2962,0.4809,0.3127,0.248,0.0,0.0,0.7206,0.3972
219,1.0,0.2891,0.4617,0.2996,0.2412,0.0,0.0,0.7027,0.3794
220,1.0,0.2863,0.4568,0.2933,0.2392,0.0,0.0,0.6978,0.4002
221,1.0,0.2877,0.4532,0.2945,0.2407,0.0,0.0,0.7042,0.4389
222,1.0,0.3015,0.4792,0.3098,0.2495,0.0,0.0,0.7707,0.5434
223,1.0,0.3542,0.5883,0.3503,0.2795,0.0,0.0,0.9444,0.7777
224,1.0,0.4195,0.7438,0.4109,0.3147,0.0219,0.0,1.0,1.0
225,1.0,0.4461,0.824,0.4383,0.3315,0.0317,0.0,1.0,1.0
226,1.0,0.4526,0.8418,0.4449,0.3387,0.0318,0.0,1.0,1.0
227,1.0,0.4544,0.8483,0.4475,0.3398,0.0334,0.0,1.0,1.0
228,1.0,0.4446,0.8265,0.4439,0.3357,0.0276,0.0,1.0,1.0
229,1.0,0.4313,0.7916,0.4275,0.3298,0.0264,0.0,1.0,1.0
230,1.0,0.42,0.7788,0.4262,0.3243,0.0244,0.0,1.0,1.0
231,1.0,0.4155,0.7685,0.4307,0.3235,0.0227,0.0,1.0,0.9919
232,1.0,0.4109,0.762,0.4338,0.3243,0.026,0.0,1.0,0.9934
233,1.0,0.4119,0.7637,0.4268,0.3281,0.0256,0.0,1.0,0.9943
234,1.0,0.4096,0.76,0.4238,0.3286,0.033,0.0,1.0,1.0
235,1.0,0.4089,0.7506,0.4249,0.3279,0.0329,0.0,1.0,0.9842
236,1.0,0.4059,0.7506,0.426,0.3261,0.0298,0.0,1.0,0.935
