Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
93,4625.3304,4090.5078,2879.4735,2107.3364,2438.51,592.9378,-1041.3462,9843.0062,1394.5091
94,4506.128,3949.3264,2763.2124,2048.0054,2381.7087,522.4345,-1074.5607,9211.5204,1257.2296
95,4288.5325,3707.9168,2594.3005,1952.4597,2278.0477,433.3328,-1144.6042,8384.8693,1081.0738
96,3966.3236,3360.6737,2306.2498,1807.934,2120.2456,300.4117,-1407.1661,7439.586,882.2593
97,3683.7973,3115.5128,2091.545,1728.9227,2011.467,214.3506,-1439.2296,6791.7931,762.4125
98,3488.0109,2930.7916,1932.2289,1631.2592,1897.3175,187.9017,-1405.8269,6459.3081,715.8918
99,3397.1152,2828.8713,1849.801,1578.8446,1845.8397,167.509,-1396.8481,6343.3891,714.6134
100,3372.7355,2799.8731,1809.4443,1557.5228,1829.8193,118.1601,-1418.5505,6305.2391,744.3393
101,3387.7715,2828.4698,1809.6321,1573.2955,1840.1554,78.4797,-1397.7188,6355.6891,794.0631
102,3531.781,2984.2047,1915.6785,1646.3262,1903.3537,112.9771,-1291.1997,6926.9324,937.4659
103,4012.5191,3490.5692,2303.754,1839.1328,2119.7346,237.7007,-1064.663,8382.6228,1292.3567
104,4564.0785,4100.8025,2844.2475,2129.2221,2376.0527,358.0637,-872.2128,9821.506,1658.1415
105,4799.6851,4378.2705,3135.1158,2282.1191,2504.8103,402.7571,-775.9695,10526.6946,1841.4911
106,4897.523,4467.1414,3227.1669,2325.9067,2565.8472,420.7987,-746.9493,10896.7806,1928.6877
107,4937.8644,4519.685,3269.3758,2353.2098,2578.164,434.2112,-744.5355,11120.4106,1957.6173
108,4883.9532,4463.864,3232.0789,2338.5656,2548.6162,447.9123,-724.485,11115.3326,1943.6049
109,4829.1569,4387.4597,3127.5145,2271.2459,2504.4609,459.732,-763.7835,10992.2517,1863.7661
110,4767.9311,4305.38,3060.6311,2272.2991,2462.5764,477.5353,-821.54,10799.9126,1823.525
111,4730.147,4270.2591,3028.0931,2290.9538,2457.0843,506.5651,-862.0718,10651.7409,1808.731
112,4725.664,4231.6496,3028.7251,2298.1665,2462.9496,565.1053,-864.0205,10647.1052,1830.3401
113,4781.4725,4258.4259,3049.3163,2258.7379,2493.1917,585.4368,-810.9544,10717.3924,1830.4271
114,4802.0246,4258.6023,3040.5884,2238.7572,2499.3627,605.6366,-750.8124,10978.7435,1847.9959
115,4771.1394,4272.397,3016.6436,2246.8949,2494.1399,595.2268,-757.2906,10910.4766,1803.4182
116,4723.9565,4252.206,2974.8358,2258.7021,2481.0795,585.5581,-763.2427,10654.2968,1723.9987
117,4639.6686,4148.943,2889.9396,2231.2631,2445.3068,549.9607,-828.1708,10186.2262,1600.8988
118,4515.352,3990.1518,2728.1883,2174.8651,2389.9438,513.2112,-900.8701,9477.6611,1448.95
119,4290.2901,3743.1591,2506.6819,2066.2588,2286.9584,455.6163,-1021.9034,8575.7304,1254.2985
120,3970.2788,3396.0251,2208.416,1899.8961,2129.0759,378.3751,-1148.4687,7615.5212,1019.2936
121,3665.528,3092.7077,1900.6109,1756.0818,2002.9881,300.4415,-1257.8979,6846.7575,808.5922
122,3467.7426,2886.2654,1725.2931,1643.5816,1890.1822,278.5659,-1317.8721,6474.3725,712.8122
123,3377.149,2791.4556,1652.1717,1566.5533,1838.7242,238.4797,-1364.1257,6326.2115,665.0342
124,3356.1491,2763.0587,1627.8534,1527.561,1823.9164,197.886,-1399.441,6288.944,663.1804
125,3370.2859,2792.1876,1624.1144,1530.7953,1835.5679,181.8643,-1443.7545,6352.115,699.5292
126,3521.4455,2956.0642,1720.8024,1597.0975,1901.7794,214.6091,-1409.0907,6930.473,838.1738
127,4020.6651,3460.3563,2108.0807,1786.5576,2127.3634,346.7591,-1225.5546,8419.4036,1191.2065
128,4589.1977,4075.876,2651.5308,2080.0147,2391.1912,464.3922,-1056.147,9868.9421,1559.0559
129,4822.2063,4352.2722,2945.0764,2216.5675,2518.3795,491.6018,-1019.5212,10511.5737,1739.8677
130,4910.842,4435.867,3024.9641,2250.2364,2574.0448,492.8419,-1079.1155,10806.6241,1822.5287
131,4945.229,4482.4252,3037.6246,2270.5585,2582.4473,486.1514,-1131.3962,10998.907,1853.3701
132,4881.9612,4416.833,2934.6986,2262.8514,2552.4986,458.3761,-1183.5324,10940.9777,1853.2838
133,4830.0379,4331.7524,2875.1869,2187.8465,2508.2231,442.3454,-1226.4973,10793.6206,1778.1419
134,4764.301,4268.1122,2859.908,2180.9017,2465.2619,432.607,-1252.2827,10592.8497,1735.0237
135,4714.7673,4244.0303,2843.0857,2190.9443,2462.0965,413.4507,-1254.2776,10466.1911,1719.6533
136,4709.4149,4220.829,2825.0269,2196.145,2467.5878,462.8665,-1216.0372,10471.069,1729.7417
137,4764.5012,4267.3972,2828.4019,2161.5746,2497.5357,494.5809,-1176.0037,10509.9671,1739.931
138,4775.234,4294.5832,2831.0824,2149.5891,2500.6529,527.679,-1160.7083,10729.0794,1756.3849
139,4741.984,4324.5018,2837.2867,2149.5177,2494.2725,506.6594,-1212.3066,10613.2706,1705.1278
140,4700.9413,4310.1541,2855.0579,2153.1553,2481.0916,472.9932,-1252.0519,10322.0153,1630.7882
141,4625.6331,4225.5857,2809.2592,2131.9721,2447.4158,426.5852,-1333.8737,9855.6844,1501.0259
142,4502.1025,4091.053,2677.5975,2079.928,2392.7827,374.2817,-1388.6769,9153.6959,1331.1412
143,4278.1966,3853.4878,2485.7395,1970.8174,2288.7503,293.7777,-1453.8956,8264.7726,1125.7485
144,3963.0115,3521.5943,2202.5356,1809.8901,2128.4786,199.032,-1549.7053,7386.6497,940.7891
145,3649.0854,3166.1515,1904.7747,1615.7796,1999.4778,92.6368,-1666.8403,6652.3623,788.819
146,3457.8661,2991.3885,1753.0434,1506.5346,1885.8267,89.9463,-1676.5749,6311.0516,732.1704
147,3374.9284,2931.5505,1672.0115,1442.6138,1834.6878,108.0743,-1689.4112,6179.7456,728.5639
148,3362.9572,2942.6505,1642.4595,1420.23,1820.0666,119.7232,-1700.8633,6147.3584,759.2604
149,3382.3607,2978.9171,1643.6431,1441.7044,1832.3066,149.5704,-1643.7465,6250.585,809.5331
150,3545.2433,3129.0313,1738.4285,1527.3482,1901.1387,196.0708,-1495.7876,6893.5064,990.8448
151,4073.9777,3639.6639,2134.3305,1740.9166,2133.0891,324.0973,-1196.0889,8465.4079,1366.8262
152,4664.5887,4262.5778,2706.9642,2057.5619,2404.745,455.8944,-915.3954,9983.523,1738.055
153,4896.3883,4527.4301,3018.494,2211.1331,2532.0728,524.6338,-752.3208,10651.9921,1902.4083
154,4976.8918,4566.8298,3098.1925,2250.1502,2583.4432,567.5927,-652.0029,10965.687,1963.4691
155,4999.5479,4557.3049,3101.1875,2273.4686,2589.0908,601.7335,-567.6196,11128.4885,1971.2168
156,4928.1785,4439.8392,3053.6965,2274.6401,2557.4115,625.3737,-477.0562,11067.8561,1930.1667
157,4867.9627,4312.1401,2986.0984,2200.5358,2511.726,656.8786,-428.0967,10936.0563,1842.8381
158,4799.004,4212.8641,2929.6631,2200.8021,2469.9076,667.1221,-427.2144,10734.543,1821.793
159,4756.9093,4191.925,2893.6192,2214.3118,2465.164,648.2609,-449.1184,10587.1958,1825.3033
160,4741.9358,4181.0592,2894.5851,2227.0631,2471.0565,681.072,-506.1358,10561.408,1851.2111
161,4785.4927,4227.3541,2924.0531,2187.4351,2500.4172,698.0536,-539.4769,10557.2821,1840.3594
162,4793.1127,4243.78,2918.9003,2179.6927,2503.1071,733.1162,-613.7938,10721.6434,1855.004
163,4756.4614,4251.7008,2909.0943,2194.419,2494.369,727.2497,-757.0798,10570.447,1798.2368
164,4713.1426,4231.2149,2889.9708,2203.1015,2480.8447,697.7533,-883.5368,10278.5777,1702.5318
165,4635.9898,4140.6868,2810.302,2174.9213,2446.517,607.6607,-993.2932,9815.619,1557.4605
166,4522.2186,4004.3394,2675.1169,2118.8753,2391.6844,522.4204,-1101.9816,9111.4349,1375.1159
167,4305.1378,3774.646,2486.4882,2018.6298,2286.9897,423.6771,-1207.3458,8224.5716,1147.5647
168,3988.4044,3428.9267,2179.6811,1850.1175,2125.0471,313.4764,-1338.2498,7299.6208,912.4377
169,3615.7786,2990.1474,1858.5108,1676.0374,1950.3118,194.3346,-1387.8921,6567.4093,713.597
170,3421.7833,2779.7625,1684.7053,1561.7336,1838.3301,175.9144,-1377.9183,6214.313,607.489
171,3329.669,2673.0636,1591.9819,1494.0227,1787.5074,181.8878,-1341.9229,6073.4666,555.5556
172,3305.7448,2663.7026,1562.0989,1447.9494,1772.5788,180.8227,-1299.0815,6034.8146,549.9326
173,3316.1117,2722.9273,1580.4541,1451.9267,1784.6574,171.807,-1267.6867,6108.6178,584.5114
174,3466.8236,2897.8905,1719.3886,1531.6602,1852.375,211.7426,-1205.1913,6689.2858,727.4892
175,3980.3664,3429.5465,2136.9501,1741.225,2080.4416,331.9262,-1047.7133,8187.9635,1088.9208
176,4565.0726,4064.6745,2693.6844,2049.6917,2347.5938,441.4783,-890.9233,9641.5791,1457.4864
177,4795.2545,4336.9615,2981.0212,2201.8243,2473.02,452.1123,-846.0891,10256.5094,1627.2011
178,4871.7417,4415.3797,3064.1184,2241.7203,2523.0635,437.1664,-809.1571,10521.2002,1698.2558
179,4889.9308,4446.7658,3112.6609,2255.9544,2529.4758,420.4974,-797.2902,10682.9424,1734.586
180,4821.3925,4367.0246,3045.8688,2226.7794,2497.5821,369.7382,-812.0983,10642.385,1702.7199
181,4765.0641,4280.0743,2969.2306,2159.7013,2452.6317,355.8529,-855.3368,10467.8366,1607.3661
182,4699.0421,4202.1778,2902.6879,2162.628,2409.953,341.3011,-922.5612,10259.1758,1562.7884
183,4659.2278,4199.8681,2852.4825,2181.2107,2405.9762,306.1407,-1004.9035,10116.8944,1513.4911
184,4647.1518,4172.0668,2834.9174,2187.6788,2410.9309,327.2565,-1146.6221,10104.2014,1548.9939
185,4700.0896,4186.0711,2826.3418,2157.2253,2440.0079,336.6354,-1230.037,10158.6257,1581.2424
186,4711.5366,4207.2719,2821.629,2150.0617,2441.7022,328.7679,-1303.8923,10407.5264,1641.3367
187,4682.5833,4185.5472,2825.0788,2164.2977,2433.9589,302.6365,-1423.492,10329.9996,1623.3416
188,4643.5213,4155.1537,2822.1044,2172.6724,2420.0775,301.2771,-1486.3149,10101.4988,1576.7665
189,4571.6656,4048.8779,2757.6113,2150.9534,2385.5117,275.112,-1529.1002,9692.5275,1466.7986
190,4448.7315,3882.1187,2619.7267,2097.2747,2330.5857,233.3812,-1535.1578,9035.4391,1313.2807
191,4226.4359,3619.7723,2418.7997,1996.9597,2227.4988,153.3318,-1557.7357,8173.5451,1136.7293
192,3914.1272,3259.7182,2118.6923,1838.9334,2069.1686,42.1321,-1683.5078,7260.3067,937.4048
193,3579.2037,2947.1632,1796.4741,1683.4017,1941.7496,-57.246,-1784.1432,6553.4752,774.9741
194,3384.2826,2734.618,1624.7777,1580.3348,1830.0381,-80.8153,-1812.882,6209.8533,706.1424
195,3291.8847,2648.7045,1510.8764,1518.786,1779.6605,-90.622,-1816.5665,6071.9439,693.0643
196,3267.3462,2654.9526,1456.4578,1481.4315,1764.3268,-121.0799,-1813.495,6030.1298,701.0993
197,3283.1559,2685.7991,1439.9508,1493.3324,1775.6652,-126.3763,-1776.9864,6105.3068,737.4774
198,3437.6432,2836.5522,1565.8332,1569.6499,1840.4953,-77.1996,-1658.5001,6679.7965,883.662
