Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
87,502.1593,2074.4183,764.3167,933.0468,954.6448,1166.1883,1748.5223,2441.6022,1823.9267
88,480.4959,2054.0794,757.0269,933.1045,950.1369,1160.0079,1729.9129,2419.0763,1772.6821
89,463.6127,2056.3017,755.06,935.787,942.1027,1152.6237,1708.4678,2424.2539,1730.7945
90,463.2509,2066.9554,757.9808,938.8633,942.0267,1149.2043,1692.1005,2431.2698,1737.2459
91,462.1616,2065.6439,756.4452,944.4698,944.0695,1146.5386,1691.3195,2421.5789,1739.6967
92,460.4619,2050.8155,751.0367,945.4749,943.2361,1145.2638,1689.2289,2405.7384,1736.0219
93,457.397,2036.402,742.7285,950.2128,941.4276,1147.2084,1668.7556,2386.9349,1726.1046
94,454.3734,2025.6598,735.2623,951.9238,939.6175,1152.1102,1642.7762,2359.3506,1716.9126
95,450.0849,2016.4531,726.0347,948.9202,936.2339,1152.6237,1632.3169,2325.1091,1710.839
96,449.3254,2015.8991,726.1074,940.6705,936.9061,1166.4351,1667.0646,2306.93,1702.9751
97,443.156,2023.5118,718.6611,930.2805,934.7018,1161.1805,1651.9158,2272.3392,1680.1133
98,439.8531,2009.3886,715.8212,925.9286,931.8983,1164.4037,1631.9934,2252.3249,1665.4224
99,438.2093,2010.4191,714.0413,920.0092,931.2894,1169.082,1621.2874,2232.649,1658.5044
100,437.7,2015.6068,716.4984,915.7607,931.8918,1180.0626,1604.7658,2220.2917,1632.0883
101,436.4731,2016.2565,715.6537,913.3459,931.9437,1193.3547,1592.9798,2218.1991,1610.5719
102,438.2858,2007.3747,715.3865,913.6531,933.0521,1199.6947,1580.9311,2215.8076,1603.9301
103,445.3362,2013.3735,716.8636,916.4521,934.7648,1205.171,1562.7846,2223.4425,1594.167
104,453.1107,2020.0569,721.6574,922.2989,937.1107,1207.9303,1541.2075,2229.5177,1589.0468
105,456.8655,2018.4053,724.951,922.1216,938.5469,1208.6367,1528.619,2227.6667,1585.9664
106,458.9433,2029.5774,723.9068,923.8131,939.5416,1207.6705,1535.0727,2232.6425,1579.1555
107,463.0138,2031.4723,723.4359,924.159,941.4648,1203.5409,1536.0344,2257.0891,1595.0768
108,484.8095,2036.2747,716.6562,921.7121,945.6632,1196.0056,1516.5905,2275.7159,1613.3874
109,504.2778,2050.3151,726.8675,919.4262,951.0936,1190.6344,1516.26,2285.2456,1628.7053
110,508.0015,2054.9941,736.9531,918.8282,953.1436,1184.5285,1534.0008,2278.7144,1618.668
111,495.5932,2039.8706,738.7705,916.4325,953.3942,1172.8687,1560.4861,2264.9799,1590.4525
112,471.7607,2028.5009,735.3885,915.6097,950.3529,1164.7929,1576.5322,2247.0382,1559.0988
113,453.8839,2010.8484,729.8877,916.5098,947.9307,1163.5572,1571.5805,2251.271,1547.5944
114,452.2206,1995.1161,729.7722,919.9288,946.0789,1163.4997,1562.5436,2261.4521,1567.7295
115,452.9507,1989.5024,733.1611,918.3456,945.0327,1161.5765,1556.9943,2262.5653,1579.3459
116,454.0741,1996.5956,743.1922,915.5461,941.6498,1158.873,1548.5894,2261.1641,1596.0249
117,454.4559,2011.0808,748.3959,916.9661,941.5166,1156.6137,1543.7939,2264.1146,1604.326
118,453.4616,2014.276,757.4847,918.7576,941.7161,1153.2516,1543.0092,2256.7801,1603.9473
119,451.1436,2015.4175,766.2948,921.9607,941.6271,1145.8057,1540.6181,2245.033,1606.5846
120,449.6773,2013.0787,769.4259,922.95,942.2439,1145.5048,1534.8946,2236.5632,1610.6506
121,445.4087,2011.2561,774.7694,925.365,941.791,1141.8833,1528.6764,2235.8856,1625.9098
