Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
78,274.1851,2086.6878,657.7536,643.4392,530.1704,774.3348,1575.7973,1633.9982,1686.4553
79,280.5102,2093.4591,654.7552,641.3912,532.8774,781.6359,1556.768,1653.09,1697.5827
80,287.8167,2120.2147,653.8125,646.5559,535.1744,787.4346,1534.9202,1673.4469,1705.8195
81,291.0971,2114.8325,654.4511,645.8661,534.812,787.3127,1511.5863,1687.6983,1712.3999
82,293.2865,2104.2721,651.6761,648.0433,535.9539,779.9282,1478.45,1700.3516,1726.9458
83,296.3897,2091.8365,656.649,648.6408,536.9978,774.8471,1457.3854,1719.6714,1766.5668
84,317.9397,2090.5539,650.0261,647.8097,539.0256,771.2043,1450.2476,1747.3443,1812.0622
85,337.0416,2089.2032,643.6128,645.4959,538.6229,763.62,1448.055,1755.2575,1848.5845
86,340.3144,2089.6979,631.6477,636.3366,539.0209,757.212,1452.8096,1745.369,1859.3137
87,330.1593,2074.4183,619.3167,633.0468,534.6448,751.1883,1447.5223,1716.6022,1823.9267
88,308.4959,2054.0794,612.0269,633.1045,530.1369,745.0079,1428.9129,1694.0763,1772.6821
89,291.6127,2056.3017,610.06,635.787,522.1027,737.6237,1407.4678,1699.2539,1730.7945
90,291.2509,2066.9554,612.9808,638.8633,522.0267,734.2043,1391.1005,1706.2698,1737.2459
91,290.1616,2065.6439,611.4452,644.4698,524.0695,731.5386,1390.3195,1696.5789,1739.6967
92,288.4619,2050.8155,606.0367,645.4749,523.2361,730.2638,1388.2289,1680.7384,1736.0219
93,285.397,2036.402,597.7285,650.2128,521.4276,732.2084,1367.7556,1661.9349,1726.1046
94,282.3734,2025.6598,590.2623,651.9238,519.6175,737.1102,1341.7762,1634.3506,1716.9126
95,278.0849,2016.4531,581.0347,648.9202,516.2339,737.6237,1331.3169,1600.1091,1710.839
96,277.3254,2015.8991,581.1074,640.6705,516.9061,751.4351,1366.0646,1581.93,1702.9751
97,271.156,2023.5118,573.6611,630.2805,514.7018,746.1805,1350.9158,1547.3392,1680.1133
98,267.8531,2009.3886,570.8212,625.9286,511.8983,749.4037,1330.9934,1527.3249,1665.4224
99,266.2093,2010.4191,569.0413,620.0092,511.2894,754.082,1320.2874,1507.649,1658.5044
100,265.7,2015.6068,571.4984,615.7607,511.8918,765.0626,1303.7658,1495.2917,1632.0883
101,264.4731,2016.2565,570.6537,613.3459,511.9437,778.3547,1291.9798,1493.1991,1610.5719
102,266.2858,2007.3747,570.3865,613.6531,513.0521,784.6947,1279.9311,1490.8076,1603.9301
103,273.3362,2013.3735,571.8636,616.4521,514.7648,790.171,1261.7846,1498.4425,1594.167
104,281.1107,2020.0569,576.6574,622.2989,517.1107,792.9303,1240.2075,1504.5177,1589.0468
105,284.8655,2018.4053,579.951,622.1216,518.5469,793.6367,1227.619,1502.6667,1585.9664
106,286.9433,2029.5774,578.9068,623.8131,519.5416,792.6705,1234.0727,1507.6425,1579.1555
107,291.0138,2031.4723,578.4359,624.159,521.4648,788.5409,1235.0344,1532.0891,1595.0768
108,312.8095,2036.2747,571.6562,621.7121,525.6632,781.0056,1215.5905,1550.7159,1613.3874
109,332.2778,2050.3151,581.8675,619.4262,531.0936,775.6344,1215.26,1560.2456,1628.7053
110,336.0015,2054.9941,591.9531,618.8282,533.1436,769.5285,1233.0008,1553.7144,1618.668
